spare_cap_x_avg_vol,wl_max_residual,n_long_items
35263897.912205,-995.8333333,0
50600695.1,-760.8333333,0
50370597.5,-708.3333333,0
35429997.921165,-822.0833333999999,0
41564603.660078004,-809.5833333,0
48438502.4,-720.8333333999999,0
40737034.672776,-843.75,0
42049516.265505,-886.666667,0
45342617.6,-837.916667,0
33162069.457438,-980.4166663000001,0
35960532.620392,-837.5,0
43259711.915268,-794.1666667,0
45695581.001873,-736.25,0
41630327.176164,-828.3333333,0
46003574.450538,-702.0833333999999,0
56246975.007555,-667.9166667,0
45064862.19057,-761.25,0
33909083.0,-975.0,0
25187662.76572,-1028.7500003,0
43971590.90425,-833.75,0
45379490.903680004,-700.0,0
45378523.26371,-781.25,0
43973317.816568,-752.5,0
35182763.007158,-882.5,0
56230493.232035995,-651.25,0
33477073.767066002,-916.666667,0
56134626.560782,-617.0833333,0
44689190.91588,-776.6666667,0
45502576.001828,-742.5,0
44190807.190005,-853.333333,0
35813123.662082,-913.75,0
38415334.671924,-767.5,0
35710678.671228,-820.0,0
48611683.099999994,-718.75,0
49695359.9,-684.5833333,0
29025898.767516002,-882.5000003,0
56173086.232591994,-695.0,0
40667670.45185,-799.5833333,0
35992057.766722,-876.2500003,0
45448164.0,-793.3333333,0
37625150.460126005,-785.0,0
33667310.695589006,-928.7500003,0
38473021.001217,-833.7500003,0
49576535.6,-686.6666667,0
27410669.717552,-1107.083333,0
-1149111.76463,-1454.5833333,0
56176378.23258399,-688.75,0
42273446.904706,-893.75,0
12281810.285112,-1241.2500003,0
3111673.4375,-1355.0000003,0
21901525.644053,-1150.0000003,0
45555519.191015,-825.8333333,0
-3174797.7054009996,-1435.0000003,0
71818124.425089,-575.4166667,0
-11887476.053628001,-1600.0000003,0
43001343.189425,-709.5833333999999,0
45776725.0,-820.8333333,0
63271168.0,-548.3333333999999,0
32533580.283517998,-982.083333,0
92445355.0,-352.9166667,0
69857513.0,-547.5,0
28418648.496546,-922.9166667,0
62155499.875,-607.5,0
43813190.91548,-761.6666667,0
29850628.5,-964.166667,0
61736846.875,-530.4166667,0
44969344.001736,-725.8333333,0
94640000.0,-289.1666667,0
38869491.66127,-884.5833336999999,0
40171119.922527,-765.4166667,0
56214906.232471995,-604.1666667,0
75047439.843327,-408.75000000000006,0
21944916.730269004,-1021.25,0
63255371.875,-672.9166666000001,0
41973429.451668,-800.0,0
24357069.644235,-1029.5833333,0
-7068253.389482,-1341.2500003,0
11619050.285147998,-1120.0000003,0
55411554.561166,-648.3333333,0
27109282.217498,-1100.0,0
136630152.0,-67.5,0
28023584.920633998,-1051.25,0
16619885.71684,-1193.7500003,0
36962939.661806,-958.75,0
62336624.875,-522.9166667,0
61089878.875,-488.75000000000006,0
26554256.5,-1041.666667,0
74962462.5,-495.41666669999995,0
72297764.42529899,-522.9166667,0
48796582.4,-661.6666667,0
48606618.228535995,-979.1666667,0
37638118.4,-882.9166667,0
47006977.5,-777.5,0
56249711.007483,-766.25,0
31218807.186244998,-1015.0,0
84161806.5,-578.75,0
61580159.875,-717.5,0
19436705.918659,-1026.666667,0
62752343.875,-764.1666667,0
54200330.55151,-770.8333333,0
34452791.1,-929.583333,0
55798863.886165,-656.25,0
15810668.498394001,-1107.083333,0
40371412.4,-911.25,0
63066409.875,-696.25,0
62625164.875,-629.1666667,0
36413975.9,-829.1666667,0
62693179.875,-628.75,0
28659743.25,-1013.75,0
91593017.75,-332.9166667,0
30079257.0,-992.5,0
38068425.820571996,-972.083333,0
44592371.099999994,-911.666667,0
43116777.5,-822.9166667,0
32548331.25,-1017.083333,0
97945655.5,-102.08333329999999,0
63243162.0,-513.3333333,0
20968679.25,-1111.666667,0
27766331.25,-958.75,0
52046133.214956,-772.0833333,0
53537391.0,-726.6666667,0
38745562.820646,-902.083333,0
18963363.668602,-1161.25,0
43932123.9,-856.6666667,0
47054937.5,-835.0,0
48159877.5,-758.75,0
31687447.920424998,-983.75,0
53079226.229848,-909.1666667,0
35895939.912063,-907.083333,0
6879213.643179,-1175.0,0
46358974.995645,-887.9166667,0
73827995.843485,-453.75,0
32107833.0,-1066.666667,0
62981712.0,-739.1666667,0
51199492.887138,-735.8333333,0
49519434.558826,-722.9166667,0
72320139.29217,-662.0833333999999,0
63171503.875,-638.3333333,0
61761353.875,-662.0833333999999,0
69603279.424734,-520.8333333,0
83058983.34177,-468.33333330000005,0
99850623.678959,-212.0833333,0
63690067.290039,-556.25,0
40490551.099999994,-884.166667,0
82952959.841807,-472.08333339999996,0
82521295.84194499,-527.0833333999999,0
50308515.9,-826.25,0
59845118.875,-699.1666667,0
49541931.9,-901.25,0
98852804.0,-318.3333333,0
91692086.2,-352.9166667,0
24015229.000631,-977.9166667,0
52955775.0,-836.25,0
62813221.875,-766.25,0
63279296.875,-602.0833333999999,0
54621823.993776,-720.8333333,0
67616268.416469,-507.91666669999995,0
69330166.5,-496.25,0
78308637.75,-250.4166667,0
26252362.817477,-1014.166667,0
48386763.9,-896.25,0
43569279.0,-873.7499997,0
33272122.817213,-896.666667,0
44290431.9,-887.083333,0
108414900.0,-320.8333333,0
78914304.0,-450.83333330000005,0
71244996.424965,-636.25,0
37350519.177188,-889.166667,0
35624270.457765,-907.5,0
82052451.824589,-508.33333330000005,0
87765143.653971,-186.6666667,0
60229564.875,-674.5833333,0
-8243177.786757,-1302.5,0
72234514.28904,-552.9166667,0
62527871.875,-785.4166667,0
115981092.0,-153.75,0
34241322.177776,-1004.583333,0
14723501.716504,-1212.083333,0
106109493.75,-382.08333339999996,0
31032091.670309998,-1026.25,0
83208114.0,-624.1666667,0
53437671.0,-891.25,0
27616869.0,-1051.666667,0
21638815.914401,-1039.583333,0
59001192.0,-45.0,0
113512950.0,-120.83333329999999,0
37249002.18758,-938.75,0
87229100.0,0.0,0
55788958.993179,-762.9166667,0
42757310.0,-953.75,0
56204772.886318006,-669.1666667,0
62523569.5,-763.75,0
77163319.343026,-459.16666669999995,0
48169246.228432,-841.6666667,0
43809604.0,-978.333333,0
27965158.669812,-1068.75,0
97836967.80000001,-374.58333339999996,0
88241155.0,-344.5833333,0
32146289.25,-986.666667,0
54888111.0,-726.6666667,0
57355846.875,-764.5833333999999,0
59255546.875,-714.1666667,0
70423425.0,-629.5833333999999,0
71257508.42574699,-648.3333333,0
60798143.875,-708.3333333,0
49035403.995186,-874.9999997,0
62414005.5,-580.8333333,0
69837300.0,-570.8333333,0
46602903.599999994,-771.6666667,0
72308912.0,-519.1666667,0
67772364.424551,-565.4166667,0
34688222.18697,-985.4166667,0
63281239.875,-656.6666667,0
104345417.75,-302.0833333,0
25886247.385344,-1151.25,0
37806231.6,-896.666667,0
9193299.667534,-1222.0833337,0
28894425.0,-1044.9999997,0
50216426.558918,-777.9166667,0
43300656.001548,-972.083333,0
63151963.875,-696.25,0
62075751.844689,-399.1666667,0
63250621.875,-771.25,0
98017920.0,-370.8333333,0
61709485.5,-641.6666667,0
70976768.0,-529.1666667,0
95698919.75,-272.0833334,0
59109533.875,-644.5833333,0
59039921.875,-773.3333333,0
62859888.0,-757.5,0
56219839.891330995,-732.9166667,0
81346138.5,-508.75000000000006,0
37743741.0,-924.166667,0
56143506.560338005,-784.5833333,0
63141064.875,-637.9166667,0
135302400.0,0.0,0
96191831.8,-463.33333339999996,0
25577673.0,-1026.666667,0
72015661.564582,-597.0833333999999,0
72234959.425246,-636.25,0
55582510.993317,-707.9166667,0
114105129.75,-378.75000000000006,0
21262857.0,-1115.4166667,0
59672608.875,-689.5833333999999,0
63132192.0,-622.9166667,0
41388218.1888,-1000.0,0
55742106.231272,-848.333333,0
74774016.0,0.0,0
21790331.25,-977.5,0
42760857.6,-877.916667,0
84106606.5,-637.0833333999999,0
32396268.268065,-1052.5,0
69001137.011709,-626.25,0
62601472.0,-605.4166667,0
188697600.0,0.0,0
84242686.5,-509.58333339999996,0
71071462.288506,-608.3333333999999,0
70975891.291266,-604.5833333,0
45888807.599999994,-878.75,0
35877445.820352,-1017.5,0
49848263.099999994,-786.6666667,0
83961037.325308,-429.16666669999995,0
70372052.011226,-535.4166667,0
40453461.0,-1021.25,0
28970097.0,-1102.083333,0
54618046.875,-759.5833333999999,0
56168584.891484,-720.0,0
150736950.0,-93.75,0
35930711.6,-967.0833336999999,0
33060229.0,-1027.916667,0
35723205.817104,-890.416667,0
54954955.993638,-775.8333333,0
35289094.905918,-1042.083333,0
63268609.5,-650.8333333,0
55423719.0,-754.5833333,0
27902916.000762,-1055.4166667,0
84302400.0,-500.83333330000005,0
40328964.001326,-972.083333,0
134375539.5,-106.25,0
90348262.2,-371.6666667,0
59482103.875,-641.6666667,0
22341948.0,-1170.4166667,0
80860589.342364,-458.33333330000005,0
58646759.875,-659.1666667,0
55966621.212932006,-716.25,0
11508213.45987,-1107.5,0
25921763.25,-1112.5,0
14753131.616117999,-1124.166667,0
43447916.003922,-863.3333336999999,0
61439009.875,-774.1666667,0
33259031.6,-892.9166667,0
112961343.678479,-212.0833333,0
83714983.32517,-455.41666669999995,0
48685478.4,-902.083333,0
63024922.0,-579.1666667,0
83499456.0,-430.83333330000005,0
78095826.0,-505.83333330000005,0
35032603.671078,-1139.583333,0
62045658.0,-882.4999997,0
22738362.179456,-1082.9166667,0
36514406.452314,-962.916667,0
48617063.9,-792.5,0
27929905.767610002,-1114.583333,0
97099316.0,-278.3333333,0
38900890.816941,-844.583333,0
49919744.004984,-930.8333336999999,0
71952507.292602,-587.0833333999999,0
83641862.2,-332.0833334,0
55964487.886567004,-662.0833333999999,0
38025850.816989,-917.0833336999999,0
70846661.565918,-614.5833333,0
674594.933258,-1277.083333,0
61855733.875,-599.1666667,0
46205409.6,-982.4999997,0
63281225.5,-598.3333333,0
71748284.419787,-569.1666667,0
102517594.654468,-148.3333333,0
56230678.992639,-756.25,0
53041174.875,-843.7499997,0
85557167.2,-300.0,0
38086647.911505,-1049.583333,0
25823742.18527,-952.9166667,0
59095078.875,-634.5833333999999,0
83807047.325218,-465.41666669999995,0
84251446.5,-643.75,0
58476250.0,-655.4166667,0
60334871.875,-727.0833333999999,0
7418274.932458,-1335.416667,0
49440263.599999994,-887.5,0
-1495203.2668309999,-1410.4166667,0
35221707.9,-933.7499997,0
33963353.6,-957.9166667,0
29863346.456168,-1148.333333,0
95869006.2,-448.75000000000006,0
41758290.816759,-982.5,0
38452291.1,-955.0,0
82046226.0,-450.0,0
93419451.0,-223.75,0
70477193.0,-590.4166667,0
28959410.460684,-1220.8333337,0
28875107.694860004,-1200.8333337,0
43005534.451502,-911.25,0
54207958.993929,-717.5,0
14747723.668118,-1087.9166667,0
62769683.875,-767.9166667,0
60293459.875,-723.3333333999999,0
21106747.918865,-1095.0,0
94035592.80000001,-371.6666667,0
122368128.0,-150.8333333,0
61189214.875,-715.8333333,0
49719591.9,-869.166667,0
49788235.995042,-860.0,0
50903114.559014,-762.9166667,0
71576844.419907,-613.75,0
71647488.00871201,-617.5,0
63168437.5,-595.4166667,0
50452865.599999994,-878.333333,0
51676104.890676,-814.5833333,0
49914777.5,-786.25,0
48991223.599999994,-799.1666667,0
48727779.552384,-827.9166667,0
72154182.292452,-528.3333333,0
71555825.0,-703.3333333,0
72212553.0,-642.0833333999999,0
50506190.0,-729.1666667,0
54428399.885939,-704.5833333,0
72291331.288863,-697.0833333999999,0
50042743.1,-844.5833333,0
48845003.9,-919.583333,0
33743803.662522,-920.0,0
34330477.5,-882.083333,0
71627483.425672,-707.0833333999999,0
134375325.0,-253.75,0
47152255.1,-777.0833333,0
63007450.0,-531.6666667,0
88218563.2,-290.8333334,0
83892766.5,-619.5833333,0
21495876.921359997,-1265.0,0
21606912.003456,-1095.416667,0
120509700.0,-250.8333333,0
12365321.143464,-1230.416667,0
95285495.80000001,-448.33333330000005,0
21186325.644003,-1165.416667,0
39379331.25,-999.166667,0
58631524.875,-773.75,0
56176684.875,-768.75,0
72276147.291982,-569.1666667,0
101801924.0,-335.8333334,0
96630472.80000001,-380.0,0
96414622.2,-383.75000000000006,0
28678799.919708,-1169.583333,0
95566087.80000001,-438.75000000000006,0
44162447.9,-829.1666667,0
52696774.994385004,-768.75,0
82976096.0,-332.9166667,0
41301166.4,-944.583333,0
50374224.0,-884.1666667,0
71153731.291326,-638.75,0
72292756.564872,-650.8333333999999,0
42898814.175768,-996.666667,0
50545076.4,-856.6666667,0
89555215.5,-120.8333334,0
43815879.175428,-895.416667,0
72164528.010092,-693.75,0
71890404.425109,-596.6666667,0
50191943.9,-850.833333,0
43682229.459298,-890.0,0
42239509.001459,-902.916667,0
61541204.875,-629.1666667,0
53691066.551621996,-699.1666667,0
71744271.42507,-510.0,0
41533751.904871,-955.4166667,0
144726912.0,-120.0,0
84365638.5,-513.75,0
48523453.228516,-824.1666667,0
41390814.176232,-924.166667,0
40686975.0,-829.5833336999999,0
54835200.0,-812.5,0
49892215.099999994,-844.583333,0
58250458.0,-665.4166667,0
38379949.0,-984.583333,0
50616763.1,-716.25,0
112866432.0,-132.5,0
40393677.5,-836.6666667,0
49947959.599999994,-804.1666667,0
72318128.0,-489.16666669999995,0
55380937.5,-877.4999997,0
84304366.5,-568.75,0
3951981.0,-1360.416667,0
84196648.8,-380.83333330000005,0
43120681.81665,-942.4999997,0
55344964.886706,-812.5,0
76897799.34306599,-517.5,0
27375648.0,-1035.833333,0
13668926.785035,-1281.25,0
49590159.552276,-850.8333336999999,0
33176079.695502,-1126.666667,0
32229503.1,-889.5833336999999,0
50850573.229123995,-759.1666667,0
32580451.1,-899.166667,0
42584291.099999994,-847.5,0
51434901.215148,-787.0833333999999,0
82985871.824871,-468.33333339999996,0
52237991.005497,-744.5833333,0
50624977.5,-740.8333333,0
59048654.875,-724.1666667,0
72319439.418878,-525.4166667,0
83906278.5,-518.75,0
69592051.290894,-713.75,0
55534847.886107005,-779.5833333,0
56116287.88626701,-774.5833333,0
47422571.9,-914.583333,0
72320581.565022,-592.0833333,0
42832431.0,-869.583333,0
45624573.227876,-819.1666667,0
60595846.875,-678.75,0
39054543.17682,-1039.583333,0
67497468.421419,-708.75,0
61353583.875,-708.75,0
83646286.5,-573.75,0
47737221.228332,-769.1666667,0
30813125.913061,-1035.416667,0
45274961.450976,-868.333333,0
49502127.890522994,-820.0,0
57293719.875,-837.0833336999999,0
62840389.5,-613.75,0
98649352.80000001,-344.5833333,0
49266312.890507996,-715.4166667,0
38210645.45214,-1006.666667,0
100720527.75,-375.4166667,0
63144223.875,-590.0,0
36791279.187465,-973.333333,0
72299364.425301,-625.4166667,0
47867699.9,-915.4166667,0
45254143.995816,-872.4999997,0
102351179.75,-332.0833333,0
33675563.9,-954.166667,0
39663915.911001004,-974.583333,0
47938311.0,-897.0833336999999,0
54689999.008749,-729.1666667,0
62457563.875,-710.8333333,0
50474937.5,-791.25,0
53498824.890836,-814.5833333,0
72321263.418914,-595.8333333999999,0
72285140.56485601,-629.1666667,0
71678765.564394,-513.75,0
143086387.5,-123.75,0
43102124.003874,-873.3333336999999,0
82558899.824733,-523.3333333999999,0
71879919.419682,-672.5,0
61054144.875,-733.75,0
71403396.42499499,-568.75,0
50431233.599999994,-753.75,0
40837936.0,-869.166667,0
72201039.425226,-684.1666667,0
72305965.56509401,-704.1666667,0
72183106.288788,-635.8333333,0
42556306.82115,-856.25,0
36917273.6,-1022.0833336999999,0
114988896.0,-385.0,0
56220644.88644601,-650.0,0
27687444.920675997,-1004.583333,0
82795986.0,-609.1666667,0
72267396.41866499,-642.9166667,0
81898162.5,-507.91666669999995,0
42438369.6,-924.1666667,0
48878595.9,-767.9166667,0
102074847.75,-320.8333334,0
72304425.0,-577.9166667,0
54305834.559626006,-845.4166667,0
36230247.911985,-1044.583333,0
26123452.269225,-966.666667,0
44727215.9159,-914.583333,0
84403451.0,-269.1666667,0
76855912.0,-39.999999999999986,0
112533729.75,-363.75,0
80401051.842461,-437.5,0
146836800.0,-130.0,0
62672945.5,-653.75,0
52954564.886994004,-781.25,0
83090637.324908,-464.58333330000005,0
44495675.9,-942.083333,0
48967198.22862399,-826.6666667,0
46243883.9,-899.166667,0
33454494.177912,-913.75,0
52070701.214948006,-802.5,0
55397455.55994,-792.9166667,0
56102287.886517,-677.5,0
55768826.551018,-695.8333333,0
62488709.5,-785.4166667,0
62557043.875,-789.1666667,0
58932949.5,-630.8333333,0
70541300.0,-590.4166667,0
62523569.5,-660.4166667,0
20616213.460995,-1147.083333,0
35549531.25,-1011.25,0
51765487.890682995,-825.0,0
37439808.0,-998.333333,0
30548739.663106002,-1054.166667,0
33102959.912647,-1041.25,0
72118107.28909901,-532.0833333999999,0
30766345.913069,-1085.4166667,0
42101034.18906,-1035.8333337,0
27393418.663608,-1200.8333337,0
42996100.0,-859.166667,0
50585183.9,-834.5833333,0
41062021.0,-974.583333,0
42230119.914923996,-956.25,0
41449031.904889,-974.583333,0
41202043.26581,-934.166667,0
50981444.887154005,-781.25,0
72273702.292308,-660.4166667,0
84372354.0,-510.0,0
44719654.915896,-986.666667,0
60465685.5,-647.5,0
38823436.266545,-1049.583333,0
48122999.599999994,-783.75,0
54996346.551302,-699.1666667,0
27145897.913645,-1169.583333,0
44018815.904235,-870.833333,0
44231398.4,-902.083333,0
54339154.559634,-803.3333333,0
63245872.0,-786.25,0
33295091.66261,-1072.4999997,0
41867170.816751,-980.833333,0
45527040.0,-845.0,0
40246650.816861,-1031.25,0
34485083.670962,-1108.333333,0
29382432.0,-1182.4999997,0
28274813.25,-1096.25,0
118483866.67826,-178.3333333,0
6346751.922634999,-1270.4166667,0
49223966.228687994,-816.6666667,0
23850846.453294,-1075.4166667,0
50096292.890562,-837.0833336999999,0
1397305.642669,-1339.583333,0
77243212.80000001,-353.75,0
-6976278.0625,-1469.583333,0
75273828.0,-124.5833334,0
34961388.0,-1018.75,0
53910119.890879,-814.5833333,0
44072234.18994,-888.75,0
74452224.0,-488.75,0
2597020.733039,-1334.583333,0
-14405508.762974001,-1592.916667,0
50154543.9,-852.5,0
79850983.34256999,-524.1666667,0
9047336.499138,-1340.4166667,0
22086245.457986,-1210.4166667,0
3756231.933763,-1400.4166667,0
41594869.001411,-975.4166667,0
61822618.0,-696.6666667,0
30485751.919379998,-1129.166667,0
28421305.765075,-1179.583333,0
71935793.01034701,-547.5,0
18902433.139876,-1278.333333,0
79767239.342586,-530.4166667,0
9278847.934447,-1295.416667,0
23453411.144166,-1256.666667,0
30129883.26851,-1036.25,0
17343188.5,-1299.583333,0
30395607.178404,-1039.9999997,0
17599685.71702,-1330.8333337,0
45478372.4,-841.25,0
30965885.460591,-1104.583333,0
29119045.817376,-981.25,0
16370998.216795001,-1244.583333,0
37186374.457993,-1026.666667,0
23442499.664166,-1048.75,0
39847221.458434,-911.25,0
34545664.001024,-1037.083333,0
38378281.81697,-929.583333,0
38098913.6,-951.666667,0
62667418.0,-760.8333333,0
42670983.26526,-883.75,0
40544840.0,-968.333333,0
54278784.0,-849.1666667,0
40660967.599999994,-901.25,0
56621824.875,-709.5833333999999,0
54736279.886799,-895.833333,0
61323029.5,-780.4166667,0
42852815.904565,-921.25,0
55248666.230887994,-798.75,0
62084645.5,-810.4166667,0
71166764.424951,-611.6666667,0
60536425.5,-668.3333333999999,0
63095504.875,-807.5,0
62987105.5,-678.75,0
62152496.875,-612.9166667,0
62512450.0,-646.6666667,0
61814921.875,-829.1666667,0
22215806.460942,-1050.0,0
18346325.458706,-1165.416667,0
72056422.288734,-510.83333330000005,0
49706636.004942,-643.3333333,0
63154745.5,-710.4166667,0
53734984.875,-704.5833333999999,0
32099067.9,-869.5833336999999,0
45471910.995783,-832.9166667,0
72221347.288809,-569.5833333999999,0
50053219.558896005,-850.4166667,0
61644104.875,-751.6666667,0
63261943.875,-564.5833333999999,0
63191996.875,-775.8333333,0
29719014.663244,-999.166667,0
72319731.288913,-681.6666667,0
41967359.914844,-1029.583333,0
54201284.886866,-797.9166667,0
50571310.994883,-729.5833333999999,0
55051704.89102399,-830.8333333,0
28644874.663416002,-1148.333333,0
32926353.0,-1126.666667,0
63175909.5,-534.5833333,0
26204599.913783,-1114.583333,0
51870746.229431994,-956.666667,0
61368282.0,-631.6666667,0
44268322.821474,-846.25,0
63063119.875,-582.9166667,0
72303627.292042,-603.3333333999999,0
72314324.418833,-578.3333333,0
24969316.000662,-1092.0833337,0
49911354.552234,-833.3333333,0
53581133.230044,-946.25,0
41445443.9,-1076.25,0
62809200.01314,-483.75,0
62936384.875,-811.25,0
51782413.229403995,-941.25,0
21138545.918869,-1208.75,0
16946942.784842998,-1252.5,0
28374473.765085,-1122.5,0
72241499.418608,-707.5,0
42873958.4,-975.0,0
30974166.6703,-1105.0,0
77512018.5,-466.66666669999995,0
14559849.998540001,-1363.333333,0
8407799.4,-1377.5,0
63149152.0,-720.0,0
28890183.268740002,-1054.1666667,0
17939032.616304,-1184.1666667,0
87903487.8,-380.8333334,0
13704402.785032999,-1206.2499997,0
52165559.005479,-767.9166667,0
38888010.820662,-897.916667,0
22435138.387635,-1156.25,0
95806582.2,-445.41666669999995,0
60932221.875,-707.9166667,0
45568367.9,-841.2499997,0
72287408.0,-700.8333333,0
49460501.22874799,-719.1666667,0
72246959.425254,-650.4166667,0
47195919.0,-769.5833333999999,0
80892659.842357,-551.6666667,0
34045862.4,-868.3333336999999,0
83442795.825045,-573.3333333,0
39240110.0,-846.6666667,0
40255651.1,-1044.1666667,0
83787186.0,-404.5833333,0
69967788.425937,-574.5833333999999,0
54246831.559612006,-845.4166667,0
39158873.6,-985.416667,0
83412598.5,-434.58333339999996,0
45821123.9,-1030.833333,0
40221000.0,-879.9999997,0
50493199.558956005,-915.416667,0
44076879.0,-764.5833333999999,0
32778645.45739,-1052.916667,0
24633189.000651,-929.5833336999999,0
47801140.4,-915.416667,0
43258211.1,-764.5833333999999,0
43722713.6,-1041.25,0
37222307.1,-892.9166667,0
46728743.599999994,-933.75,0
41579087.9,-782.9166667,0
50893861.215308,-909.1666667,0
42441344.003784,-808.3333333999999,0
63278129.5,-797.0833333,0
34259123.662418,-1020.0,0
30544800.0,-1130.0,0
62206672.0,-730.4166667,0
47365626.228248,-786.6666667,0
63050389.875,-721.6666667,0
25193833.767826002,-1037.083333,0
48864287.890483,-959.5833336999999,0
59770000.0,-832.0833336999999,0
32368247.912785,-986.25,0
71580753.008667,-564.5833333999999,0
31862569.912877,-1032.916667,0
62477971.875,-631.6666667,0
48275023.995324,-820.0,0
42828110.0,-917.916667,0
53493293.214436,-819.1666667,0
50510781.229027994,-840.833333,0
34496295.912369,-1025.416667,0
55772058.213144004,-780.4166667,0
62887421.875,-681.6666667,0
63258029.875,-703.3333333,0
29152079.25,-1151.25,0
62855285.5,-550.8333333999999,0
71199828.008442,-510.83333330000005,0
98726324.0,-238.3333333,0
12555295.917881,-1210.4166667,0
90556931.2,-344.5833333,0
72215033.00927301,-582.9166667,0
40106446.4,-901.6666667,0
24780065.919349,-1213.75,0
-1534095.0625,-1602.083333,0
128462950.0,-84.58333329999999,0
56243599.99242,-748.75,0
85670344.80000001,-362.9166667,0
7616639.932433,-1467.083333,0
54424798.993851,-852.5,0
15744909.6,-1381.666667,0
-4892333.0625,-1507.5,0
22489182.694125,-1237.5,0
33302250.820122,-1107.5,0
47927236.4,-780.0,0
62562449.5,-650.0,0
113903136.0,-250.8333333,0
-4777582.5625,-1396.2499997,0
22574571.616602,-1101.2499997,0
39848719.914276,-966.25,0
47882479.552484,-900.833333,0
50537951.1,-859.1666667,0
40648116.265995,-999.166667,0
59942722.0,-830.8333333,0
59886934.875,-617.0833333,0
63191573.875,-700.0,0
53396152.886952005,-906.25,0
72263461.564818,-633.3333333,0
61847278.875,-692.9166667,0
42758721.451544,-1008.333333,0
50165755.1,-909.583333,0
51028775.005215,-704.5833333999999,0
61074149.5,-702.0833333999999,0
61176923.875,-717.9166667,0
95860703.80000001,-390.83333330000005,0
83740599.825183,-518.3333333,0
90165411.0,-232.9166667,0
63198628.875,-717.5,0
80246578.5,-466.66666669999995,0
107635649.75,-318.3333333,0
7448982.75,-1516.666667,0
79464469.324024,-577.5,0
54360291.551472,-845.0,0
52197831.0,-851.6666667,0
82457389.341964,-399.16666669999995,0
266471.933363,-1336.2499997,0
63042163.875,-637.9166667,0
22767982.216801997,-1174.583333,0
52248666.559222005,-712.9166667,0
72301553.0,-519.1666667,0
62776237.5,-680.0,0
62756962.0,-818.75,0
95887517.75,-268.3333334,0
81724309.324504,-502.08333339999996,0
35513215.1,-917.916667,0
94715468.80000001,-442.08333339999996,0
47143687.890383,-782.9166667,0
83353237.325008,-577.0833333999999,0
72088467.291778,-552.9166667,0
61767450.0,-613.75,0
-11667120.498579001,-1750.416667,0
49322511.9,-847.5,0
45202150.4,-980.0,0
30497472.0,-1054.1666667,0
13949431.715676,-1312.4999997,0
3130364.75,-1460.8333337,0
86132872.8,-429.1666667,0
63189229.5,-724.1666667,0
39414425.6,-850.0,0
49289828.4,-854.1666667,0
60403649.5,-599.1666667,0
34755072.0,-1112.4999997,0
23775269.716952,-1260.8333337,0
-6378931.0,-1310.0,0
99407979.0,-369.1666667,0
21375188.921372,-1040.0,0
32233285.817256,-910.0,0
55837836.0,-794.1666667,0
40610304.001344,-1052.4999997,0
41083487.188695,-859.166667,0
54808399.551355995,-968.333333,0
44858116.4,-729.1666667,0
62686654.875,-596.6666667,0
27768523.669781998,-1238.333333,0
39002003.9,-842.9166667,0
-2252148.0625,-1297.083333,0
39506985.816906,-1097.916667,0
55551661.231107995,-729.5833333,0
29602899.900000002,-939.583333,0
31980959.25,-1156.25,0
94966795.0,-438.33333330000005,0
50126817.599999994,-842.0833333,0
38122756.001198,-789.1666667,0
53560400.00586,-922.4999997,0
84108717.325412,-539.5833333,0
100852529.75,-318.3333333,0
74613598.5,-478.33333330000005,0
72043425.009045,-744.5833333,0
35144389.001051,-904.583333,0
55037799.0,-807.0833333999999,0
51517924.887114,-659.1666667,0
49168051.099999994,-774.5833333,0
71646989.75,-232.0833333,0
44517577.5,-864.166667,0
62909296.875,-751.25,0
52501903.994436,-990.0,0
104217971.0,-339.5833333,0
2763967.9336469998,-1237.083333,0
90542302.2,-442.08333339999996,0
38730914.914016,-791.6666667,0
53145355.994262,-887.4999997,0
27302500.0,-861.666667,0
78902850.0,-487.91666669999995,0
72320056.565028,-607.0833333,0
35860151.913428,-907.083333,0
54754271.006277,-772.0833333999999,0
58305814.875,-739.5833333,0
71715200.00876,-697.0833333999999,0
29727168.0,-1109.583333,0
82137517.324612,-595.4166667,0
70052850.0,-362.9166667,0
72213300.0,-664.1666667,0
75383495.823385,-448.33333330000005,0
40712806.4,-887.9166667,0
115889211.0,-320.0,0
97386795.0,-488.75,0
62511829.875,-767.9166667,0
-1015526.4,-1520.0,0
72239131.289037,-632.9166667,0
41466510.0,-1001.666667,0
83189518.5,-548.75,0
51238371.552048,-752.9166667,0
99079912.8,-455.0,0
63241488.0,-712.0833333,0
94273832.80000001,-348.3333333,0
6687206.399999999,-1363.3333337,0
22084951.911372,-999.583333,0
42140747.9,-844.5833333,0
48093903.9,-867.0833336999999,0
72241499.418608,-637.0833333999999,0
72002993.0,-593.75,0
19896905.76819,-1117.9166667,0
70263996.420555,-688.75,0
28260564.920603998,-1104.583333,0
55849311.0,-740.8333333,0
56417737.5,-705.8333333,0
11861525.461251,-1107.083333,0
69401508.416991,-572.0833333999999,0
80139719.824153,-585.0,0
94765672.8,-510.83333330000005,0
54298391.006103,-874.583333,0
89311784.80000001,-399.58333330000005,0
27259878.663628,-980.0,0
47893892.4,-962.916667,0
59956918.875,-756.25,0
54198421.214132,-844.5833333,0
37031543.187525,-859.5833336999999,0
47840327.099999994,-897.916667,0
78906669.323924,-563.75,0
72319506.292176,-599.1666667,0
23084448.921198,-1104.9999997,0
84182754.0,-450.83333330000005,0
