floor_area_pressure,long_item_share,cubic_item_share
0.8053333333333333,0.0,0.45454545454545453
0.702,0.0,0.2222222222222222
0.7566666666666667,0.0,0.45454545454545453
0.7093333333333334,0.0,0.3
0.6913333333333334,0.0,0.36363636363636365
0.8913333333333333,0.0,0.3076923076923077
0.9493333333333334,0.0,0.46153846153846156
0.5253333333333333,0.0,0.5
0.8586666666666667,0.0,0.6363636363636364
0.962,0.0,0.3076923076923077
0.6446666666666667,0.0,0.2
0.552,0.0,0.375
0.63,0.0,0.3333333333333333
0.78,0.0,0.45454545454545453
0.896,0.0,0.38461538461538464
0.7273333333333334,0.0,0.2727272727272727
0.9586666666666667,0.0,0.6666666666666666
1.4553333333333334,0.0,0.5555555555555556
0.424,0.0,0.14285714285714285
1.05,0.0,0.5714285714285714
0.7093333333333334,0.0,0.4444444444444444
0.9513333333333334,0.0,0.35714285714285715
0.9166666666666666,0.0,0.5
0.7873333333333333,0.0,0.45454545454545453
0.716,0.0,0.3
0.9833333333333333,0.0,0.6363636363636364
0.5853333333333334,0.0,0.375
0.6446666666666667,0.0,0.3
0.9786666666666667,0.0,0.46153846153846156
0.6073333333333333,0.0,0.5
0.23266666666666666,0.0,0.6666666666666666
0.7506666666666667,0.0,0.5
0.9373333333333334,0.0,0.4166666666666667
0.6493333333333333,0.0,0.2222222222222222
0.6226666666666667,0.0,0.4444444444444444
0.986,0.0,0.6923076923076923
0.6606666666666666,0.0,0.2
0.7346666666666667,0.0,0.6
0.9713333333333334,0.0,0.2857142857142857
1.136,0.0,0.5
0.7126666666666667,0.0,0.3
0.882,0.0,0.4166666666666667
0.7493333333333333,0.0,0.25
0.698,0.0,0.36363636363636365
0.8633333333333333,0.0,0.25
0.9713333333333334,0.0,0.42857142857142855
0.8006666666666666,0.0,0.6666666666666666
1.196,0.0,0.23529411764705882
0.44666666666666666,0.0,0.125
0.986,0.0,0.4
0.9266666666666666,0.0,0.46153846153846156
0.6713333333333333,0.0,0.5555555555555556
0.63,0.0,0.4444444444444444
0.38533333333333336,0.0,0.3333333333333333
0.5306666666666666,0.0,0.25
1.328,0.0,0.625
0.9673333333333334,0.0,0.42857142857142855
0.836,0.0,0.3
0.5873333333333334,0.0,0.2222222222222222
0.9453333333333334,0.0,0.35714285714285715
1.0426666666666666,0.0,0.5
0.7353333333333333,0.0,0.5
0.44066666666666665,0.0,0.5
0.7413333333333333,0.0,0.6666666666666666
0.9326666666666666,0.0,0.5833333333333334
0.906,0.0,0.42857142857142855
0.5266666666666666,0.0,0.1111111111111111
0.8806666666666667,0.0,0.38461538461538464
0.664,0.0,0.4444444444444444
0.9273333333333333,0.0,0.3076923076923077
0.9093333333333333,0.0,0.5454545454545454
0.6366666666666667,0.0,0.4444444444444444
0.6526666666666666,0.0,0.3333333333333333
0.6273333333333333,0.0,0.4444444444444444
1.0046666666666666,0.0,0.3333333333333333
0.8846666666666667,0.0,0.36363636363636365
1.1653333333333333,0.0,0.4
0.504,0.0,0.2222222222222222
0.638,0.0,0.2
0.9533333333333334,0.0,0.42857142857142855
1.0566666666666666,0.0,0.5714285714285714
0.958,0.0,0.35714285714285715
0.7573333333333333,0.0,0.5
0.6266666666666667,0.0,0.2
0.8266666666666667,0.0,0.3
0.86,0.0,0.45454545454545453
0.5693333333333334,0.0,0.25
0.686,0.0,0.2222222222222222
1.066,0.0,0.6428571428571429
0.7606666666666667,0.0,0.2727272727272727
0.7686666666666667,0.0,0.3333333333333333
1.12,0.0,0.5
1.104,0.0,0.42857142857142855
0.198,0.0,0.5
0.5213333333333333,0.0,0.2857142857142857
0.558,0.0,0.2222222222222222
0.9533333333333334,0.0,0.5
0.7826666666666666,0.0,0.5454545454545454
0.7246666666666667,0.0,0.18181818181818182
0.7026666666666667,0.0,0.4
0.7233333333333334,0.0,0.4
0.9073333333333333,0.0,0.45454545454545453
0.7773333333333333,0.0,0.2
0.7393333333333333,0.0,0.3333333333333333
0.9013333333333333,0.0,0.5
0.7826666666666666,0.0,0.3333333333333333
0.536,0.0,0.25
0.8693333333333333,0.0,0.5
1.016,0.0,0.2
1.1766666666666667,0.0,0.375
0.5806666666666667,0.0,0.2222222222222222
0.584,0.0,0.5
1.0153333333333334,0.0,0.4
