spare_cap_log1p,h_to_H_max_sq,l_std_x_h_max,max_fp_ratio
0.0,0.0802777775888889,0.03267441447822618,0.14733333333333334
8.1886891244442,0.0802777775888889,0.030434882080860926,0.14733333333333334
8.982309899088579,0.0802777775888889,0.02997180094807239,0.13866666666666666
8.956093075610639,0.0802777775888889,0.030959289580243975,0.13866666666666666
8.424200324567073,0.0802777775888889,0.03010393514791694,0.13866666666666666
9.49046898877305,0.0802777775888889,0.027977160917085693,0.12466666666666666
9.931443128549459,0.0802777775888889,0.02169711385780732,0.08
9.478227817099784,0.09,0.0281524773,0.14733333333333334
9.605687801896062,0.09,0.017338318499999998,0.13866666666666666
9.608243627877057,0.0802777775888889,0.029077985715790605,0.12466666666666666
8.678801706612651,0.0802777775888889,0.029857118381540648,0.13866666666666666
8.696844519654313,0.0802777775888889,0.030046549381317785,0.13866666666666666
9.462343451970945,0.09,0.029317300799999998,0.14733333333333334
9.8928309723476,0.0802777775888889,0.03347119626062212,0.12466666666666666
9.74460904746864,0.09,0.0250199919,0.132
9.400878083541478,0.0802777775888889,0.03119397344663454,0.13866666666666666
9.591717684555258,0.09,0.0187082868,0.13866666666666666
9.306104993960561,0.09,0.029831876099999998,0.132
9.438431663014326,0.09,0.0334639314,0.13866666666666666
9.09963224999176,0.09,0.0298142397,0.132
10.169422358105223,0.09,0.0370153872,0.132
9.98562038207465,0.0711111112888889,0.026812586700182404,0.11
10.143527551510068,0.09,0.0308220699,0.132
0.0,0.0802777775888889,0.026966070051608546,0.13866666666666666
10.284181711652371,0.09,0.0314642655,0.132
9.181940897454485,0.0802777775888889,0.014392521566400956,0.13866666666666666
9.703572127341126,0.0802777775888889,0.01353062950074828,0.112
9.096499555552423,0.09,0.0147843291,0.132
10.077146698751429,0.0802777775888889,0.029033027232510167,0.12466666666666666
9.13194630454817,0.09,0.0169711764,0.132
9.479298235429685,0.09,0.0167134329,0.132
9.709781436875536,0.0802777775888889,0.029036867249172316,0.14733333333333334
9.575747082838362,0.0802777775888889,0.030318807780997485,0.12466666666666666
9.96838538411397,0.0802777775888889,0.029448229282021694,0.112
9.195531256322475,0.0802777775888889,0.03279924321141266,0.13866666666666666
8.950532836290382,0.0802777775888889,0.028841056716069347,0.14733333333333334
9.816785218696834,0.09,0.0238565673,0.132
10.089925624841921,0.0802777775888889,0.031139600363365178,0.14733333333333334
8.92252495730139,0.09,0.0366192876,0.14733333333333334
9.493939118990328,0.0802777775888889,0.029886688748172525,0.14733333333333334
9.956174874815135,0.09,0.030695072999999996,0.132
8.37516869138682,0.0802777775888889,0.02675547971852297,0.13866666666666666
10.123506226502814,0.09,0.0310529502,0.132
9.334944535200714,0.09,0.0327804243,0.132
9.729848196125007,0.0802777775888889,0.03212846741220181,0.13866666666666666
8.556221578383715,0.0802777775888889,0.03272583267816569,0.14733333333333334
9.395408154438163,0.0802777775888889,0.026779621985161234,0.13866666666666666
9.915712522158698,0.0711111112888889,0.029834514703959814,0.13866666666666666
8.874447967219979,0.0802777775888889,0.028718090616214012,0.14733333333333334
9.37695589894852,0.0802777775888889,0.03399999996,0.14733333333333334
10.50692882001158,0.0802777775888889,0.02407870335500545,0.14733333333333334
9.417760962825156,0.0802777775888889,0.029989114881385358,0.13866666666666666
9.589940513889292,0.0802777775888889,0.029141633715715726,0.12466666666666666
9.887408982323437,0.0802777775888889,0.035262070041848545,0.112
9.483187955469509,0.0802777775888889,0.02490272735403601,0.13866666666666666
9.518780497512473,0.0802777775888889,0.027595221917535037,0.13866666666666666
9.89202207442685,0.09,0.0336282525,0.132
8.915432254432663,0.09,0.0275473077,0.13866666666666666
10.309852255887128,0.054444444288888894,0.026943012561509983,0.112
10.045290888110491,0.0711111112888889,0.02658423469989696,0.112
8.734399150063695,0.09,0.026309456399999997,0.13866666666666666
9.863030074904852,0.0711111112888889,0.027559139501115593,0.112
9.215626376405421,0.09,0.0264418902,0.13866666666666666
8.17244681834278,0.09,0.0273739536,0.132
