spare_cap_sq,spare_cap_x_conc,spare_cap_x_wl_total,vol_top3_share,n_high_asr_items,spare_cap_log1p,h_to_H_max_sq,l_std_x_h_max,max_fp_ratio,spare_cap_x_wl_max,wl_total_over_wl_max,max_dim_l_to_vL,spare_cap_x_sku_counts,n_items_near_vL,n_tall_items,n_wide_items,n_multi_dim_stress,spare_cap_x_n_near_vL,q90_l_to_L,spare_cap_x_n_wide,height_tail_share
76492516,1938.970830444,10178157.5,0.37408285982236444,1,9.076466063419854,0.09,0.0211147659,0.132,1136980.0,8.951923076854216,0.5666666666572222,104952,4,5,0,7,34984,0.5333333333333333,0,0.0
416364025,6310.372046825,18270977.0840135,0.5137629599512096,0,9.92358425423525,0.0802777775888889,0.03169934887937332,0.13866666666666666,3536866.6659864997,5.165865385771325,0.5333333333244444,183645,2,4,2,5,40810,0.5333333333333333,40810,0.0
341954064,5573.100449508,17228380.000616398,0.40282178964840804,0,9.825147561084876,0.0802777775888889,0.03443014925949395,0.14733333333333334,2958720.0,5.822916666838607,0.5499999999908334,184920,3,2,3,5,55476,0.535,55476,0.0
401521444,4555.784715766,16389414.1673346,0.48129156317602756,1,9.905435653754145,0.0802777775888889,0.020763463092239066,0.112,2604940.0,6.291666666874679,0.5666666666572222,180342,2,4,0,5,40076,0.54,0,0.0
23785129,1034.556990707,6234431.665041001,0.33801061735164367,1,8.492490578775866,0.09,0.016578663,0.132,648234.5834959,9.61755485394205,0.5666666666572222,63401,3,6,0,10,14631,0.5333333333333333,0,0.0
22259524,-1357.840055586,-8116925.834906,0.26215857435938694,1,0.0,0.09,0.029877404099999998,0.132,-627100.8334906,12.943573666876018,0.5666666666572222,-89642,4,8,1,10,-18872,0.5333333333333333,-4718,0.0
313644100,4825.19030532,15392941.667257,0.5148039574935874,0,9.781941194456632,0.0802777775888889,0.024932502854000976,0.13866666666666666,3069733.332743,5.0144230780507675,0.5333333333244444,159390,3,5,1,5,53130,0.5333333333333333,17710,0.0
215737344,4039.3697198400005,15630480.004896,0.44741356558458695,0,9.594854193331415,0.09,0.034554305099999995,0.132,1909440.0,8.18589743839857,0.5666666666572222,146880,3,2,1,6,44064,0.5366666666666666,14688,0.0
306390016,4900.538884703999,15082613.333916798,0.5184390456793715,0,9.770241833388766,0.0802777775888889,0.026245059535790125,0.13866666666666666,3034026.6660832,4.971153847273466,0.5666666666572222,157536,3,6,1,5,52512,0.54,17504,0.0
104305369,2497.335499932,11417282.920071,0.3923592146491505,1,9.23151460720759,0.09,0.030285103499999997,0.132,1276625.0,8.943333335928452,0.5666666666572222,122556,3,4,0,7,30639,0.5333333333333333,0,0.0
167236624,3649.237512092,13443891.662356,0.42291380815766494,1,9.467537463415244,0.09,0.0328972857,0.132,1681160.0,7.996794869169256,0.5666666666572222,142252,3,4,1,7,38796,0.5333333333333333,12932,0.0
198753604,3855.9929000599996,14121496.671365999,0.49695812568765774,0,9.55385915186536,0.09,0.025044959699999998,0.13866666666666666,2443653.3328633998,5.778846156847208,0.5333333333244444,140980,3,6,1,5,42294,0.5333333333333333,14098,0.0
153636025,3183.1501951349996,13541537.5,0.40226959055359607,1,9.42512911890764,0.09,0.0232139805,0.132,1611350.0,8.40384615378151,0.5333333333244444,148740,2,5,0,5,24790,0.53,0,0.0
335402596,3689.0800955219997,14139934.1660562,0.508206550251068,1,9.815475675212914,0.09,0.0200682429,0.132,2380820.0,5.9391025638004695,0.5666666666572222,146512,3,4,0,6,54942,0.5433333333333333,0,0.0
84419344,2810.261176936,11274441.663604,0.3780017871104658,1,9.125762395500885,0.0802777775888889,0.027742927267361266,0.13866666666666666,1592586.6663604,7.079326922474414,0.5333333333244444,128632,2,7,2,7,18376,0.5183333333333334,18376,0.0
90630400,2488.78598248,10721900.0,0.3822435174746336,1,9.161255164285691,0.09,0.028145825699999998,0.132,1237600.0,8.663461538394897,0.5666666666572222,114240,3,4,1,7,28560,0.5333333333333333,9520,0.0
158709604,4169.1988627420005,14645175.0,0.4177828529103142,0,9.44137272471063,0.0802777775888889,0.031357359879775656,0.13866666666666666,2183653.3329133997,6.706730770481833,0.5333333333244444,163774,2,5,3,5,25196,0.5233333333333333,37794,0.0
59413264,2122.0633575879997,9721715.0,0.3636704923307948,1,8.950143756459262,0.09,0.031222621199999998,0.132,1002040.0,9.701923076848448,0.5666666666572222,100204,3,4,1,8,23124,0.5333333333333333,7708,0.0
594433161,8147.865105386999,18174003.7508127,0.6068674523497745,0,10.101600434125091,0.0802777775888889,0.0328387608446995,0.13866666666666666,4226039.9991873,4.300480770225282,0.5333333333244444,195048,2,3,2,2,48762,0.5333333333333333,48762,0.0
212284900,3867.6298848499996,13981129.166181,0.44485704896483735,1,9.586788531013854,0.0802777775888889,0.021973760240815186,0.13866666666666666,2525466.666181,5.536057693148073,0.5333333333244444,160270,2,7,1,6,29140,0.5333333333333333,14570,0.0
152004241,2564.6808485359998,12811885.837443,0.37507269443849284,1,9.41979059615839,0.0802777775888889,0.01578490883142952,0.112,1638729.5837443,7.818181818670162,0.5666666666572222,135619,2,5,0,9,24658,0.5333333333333333,0,0.0
262375204,3520.801216114,14976400.832793402,0.4254565655162836,1,9.692704790920137,0.0802777775888889,0.020777777658888892,0.112,2105740.0,7.112179486868369,0.5666666666572222,161980,3,4,0,6,48594,0.5366666666666666,0,0.0
399120484,5776.466969112,17072865.8326674,0.478219167132923,0,9.90243700089995,0.0802777775888889,0.037785064405546985,0.112,3196480.0,5.341145833091619,0.5666666666572222,179802,3,1,1,5,59934,0.5533333333333333,19978,0.0
400520169,6286.24420452,17519713.7506671,0.5833833593468604,0,9.904187307650401,0.0802777775888889,0.03156008714620382,0.13866666666666666,3468919.9993328997,5.050480770365186,0.5333333333244444,180117,2,3,2,3,40026,0.5333333333333333,40026,0.0
267616881,5051.498014773,16270388.749454701,0.4898571977235432,0,9.702594610156739,0.0802777775888889,0.033109479894381004,0.13866666666666666,2835559.9994547,5.737980770108816,0.5666666666572222,163590,3,5,2,6,49077,0.5366666666666666,32718,0.0
583705600,7044.78644688,19479000.0,0.5007197696737045,0,10.092495041920655,0.0802777775888889,0.030341499947637452,0.11,3211266.6674720002,6.0658307194362875,0.4833333333252778,217440,0,2,1,5,0,0.45666666666666667,24160,0.0
402804900,3860.23702662,15989100.000668999,0.5440032089851584,0,9.907031266159493,0.09,0.0142499553,0.132,2609100.0,6.128205128414399,0.5666666666572222,140490,3,2,0,5,60210,0.5466666666666666,0,0.0
1694145600,0.0,4390400.001371999,1.0,0,10.625246485085315,0.0625,0.0,0.08,4390400.001371999,0.9999999999906249,0.5333333333244444,41160,1,0,0,1,41160,0.5333333333333333,0,0.0
286624900,3676.71158191,15018320.832769,0.48314926968293553,1,9.736901540128232,0.09,0.0181046343,0.132,2200900.0,6.823717948409049,0.5666666666572222,152370,2,4,0,6,33860,0.54,0,0.0
54434884,2099.33899742,9594474.169126,0.3103769071288076,0,8.906393407058367,0.0802777775888889,0.03226832272870393,0.14733333333333334,1180480.0,8.127604168699202,0.5499999999908334,103292,2,3,3,9,14756,0.5183333333333334,22134,0.0
171348100,2725.5701511499997,13008187.5,0.42500783453462865,1,9.479680250180099,0.09,0.0181934055,0.132,1701700.0,7.644230769171968,0.5666666666572222,130900,3,4,0,7,39270,0.5366666666666666,0,0.0
66471409,1656.239105985,9301214.163949,0.3680625288354547,1,9.006263883379198,0.09,0.0192847305,0.132,1304480.0,7.130208331205437,0.5666666666572222,89683,5,4,0,9,40765,0.55,0,0.0
366990649,6101.03994275,18526415.4160281,0.5343419881592695,0,9.860475661942838,0.0802777775888889,0.03273014416149395,0.13866666666666666,3320546.6660281,5.579326923925375,0.5333333333244444,191570,2,3,2,3,38314,0.5333333333333333,38314,0.0
360392256,6008.254342104,18287919.9993672,0.41209255842558423,0,9.851404472665903,0.0802777775888889,0.030209535747792705,0.12466666666666666,2523290.0006328,7.2476489006984135,0.5333333333244444,208824,2,4,1,5,37968,0.5333333333333333,18984,0.0
133356304,3262.558328192,13333128.329484,0.4054167164892981,1,9.354354132115088,0.09,0.0311888289,0.132,1501240.0,8.881410253777837,0.5666666666572222,138576,2,4,1,7,23096,0.53,11548,0.0
272250000,4408.8712635,15331250.00055,0.47585964912280704,0,9.711176264112805,0.09,0.0308220699,0.132,2145000.0,7.147435897637328,0.5666666666572222,148500,3,2,1,5,49500,0.54,16500,0.0
256224049,4014.855907327,15366720.0,0.4072707205187459,1,9.68084387626357,0.0802777775888889,0.022893833956399413,0.12466666666666666,2080910.0,7.384615384558581,0.5333333333244444,176077,2,4,0,5,32014,0.5333333333333333,0,0.0
125955729,3050.5925841119997,12859687.496259,0.3724427865115315,0,9.325809621782296,0.0802777775888889,0.03352768527722234,0.14733333333333334,1795680.0,7.161458331205242,0.5499999999908334,134676,2,1,3,7,22446,0.525,33669,0.0
139240000,3594.2258380000003,13688000.0,0.439066265060241,0,9.375939552625749,0.0802777775888889,0.029141633715715726,0.13866666666666666,2045333.3329399999,6.6923076935560655,0.5333333333244444,141600,2,5,2,6,23600,0.5283333333333333,23600,0.0
138086001,3308.181919938,13190497.5,0.36247706697945803,0,9.371778717853713,0.0802777775888889,0.03557154909148446,0.14733333333333334,1880160.0,7.015624999956152,0.5499999999908334,141012,3,1,3,7,35253,0.5333333333333333,35253,0.0
133287025,3362.8835355250003,12872675.0,0.36640263039904347,0,9.354094335620879,0.0802777775888889,0.036601453290272805,0.14733333333333334,1847200.0,6.9687499999564455,0.5666666666572222,138540,3,2,3,7,34635,0.5483333333333333,34635,0.0
1213755921,5832.9449726309995,12846881.25,1.0,0,10.458521430966439,0.0625,0.010936122,0.08,5574240.0,2.304687499985596,0.5499999999908334,104517,2,0,0,3,69678,0.5466666666666667,0,0.0
1470262336,0.0,6646293.3320552,1.0,0,10.55437942019896,0.0711111112888889,0.0,0.13866666666666666,6646293.3320552,0.9999999999942308,0.5333333333244444,38344,1,1,1,1,38344,0.5333333333333333,38344,0.0
420742144,6495.911353152001,17640320.0,0.5528013721006207,0,9.928814110482136,0.0802777775888889,0.029865955548196915,0.13866666666666666,3555413.3326495998,4.96153846246398,0.5333333333244444,184608,1,4,2,5,20512,0.49333333333333335,41024,0.0
78375609,2153.978775468,9989134.997049,0.3751901955902288,1,9.088624613292087,0.09,0.0241379139,0.132,1150890.0,8.679487176856313,0.5666666666572222,106236,3,5,0,7,26559,0.5333333333333333,0,0.0
5329,-18.535233192,-103386.25,0.2855146096332616,1,0.0,0.0802777775888889,0.03160088459615582,0.14733333333333334,-11680.0,8.851562499944679,0.5666666666572222,-1095,4,4,2,11,-292,0.5433333333333333,-146,0.0
622702116,5813.14634346,16084932.4991682,0.6275566197745186,0,10.12482948190371,0.0802777775888889,0.026712922768573035,0.14733333333333334,3244020.0,4.958333333038783,0.4499999999925,174678,0,1,2,4,0,0.44,49908,0.0
70627216,2381.501534984,10067291.669468,0.3380150836156957,1,9.036582045842716,0.09,0.032380869599999994,0.14733333333333334,1344640.0,7.486979168703207,0.5499999999908334,109252,3,4,3,8,25212,0.5333333333333333,25212,0.0
860894281,7313.705343815,14181483.3323553,0.8218277029184494,0,10.28677521569959,0.0802777775888889,0.03541351822500371,0.112,3814330.0,3.7179487176637083,0.5666666666572222,146705,1,1,0,3,29341,0.52,0,0.0
352613284,6107.208486468,17948638.3327074,0.4167111585691404,0,9.840494503208207,0.0802777775888889,0.031476277429635754,0.12466666666666666,2495909.1672926,7.191222568424587,0.5666666666572222,206558,2,5,1,5,37556,0.5333333333333333,18778,0.0
1677230116,0.0,4061271.66680318,1.0,0,10.620229181949702,0.0802777775888889,0.0,0.07933333333333334,4061271.66680318,0.999999999989916,0.5666666666572222,40954,1,1,0,1,40954,0.5666666666666667,0,0.0
228463225,4027.8860256149997,14850487.5,0.4101723272544755,0,9.62350906446938,0.0802777775888889,0.03614891187413853,0.14733333333333334,2418400.0,6.140624999961622,0.5666666666572222,151150,3,2,2,7,45345,0.5516666666666667,30230,0.0
259918884,4597.362401478001,16639247.494626,0.4359027633492624,1,9.68800210296374,0.09,0.0314655786,0.132,2095860.0,7.939102561477393,0.5333333333244444,177342,2,3,1,6,32244,0.5333333333333333,16122,0.0
209351961,2996.895213312,13407940.000482298,0.4269103534112869,1,9.57983281962553,0.09,0.0183030051,0.132,1923171.2504823,6.97178683230572,0.5666666666572222,144690,3,6,0,8,43407,0.5366666666666666,0,0.0
435473424,5838.203590584,16677010.0006956,0.5401127134095807,0,9.946020083254831,0.09,0.0325960119,0.132,2608500.0,6.393333333548853,0.5666666666572222,166944,3,2,1,4,62604,0.5433333333333333,20868,0.0
287031364,5598.199477704,16814935.0,0.4824648941478366,0,9.737610048158107,0.0802777775888889,0.030962706013573288,0.13866666666666666,2936613.3327686,5.725961539529651,0.5333333333244444,186362,1,4,3,5,16942,0.48333333333333334,50826,0.0
1353283369,7801.581909262,10468967.0821071,1.0,0,10.512926984022588,0.0802777775888889,0.006678230692143259,0.08533333333333333,4889605.4178929,2.1410658299171668,0.4833333333252778,110361,0,2,0,3,0,0.47333333333333333,0,0.0
1338535396,6015.536230902,8384291.6678862,1.0,0,10.507448265037272,0.0802777775888889,0.01888888896111111,0.112,4756180.0,1.7628205130633632,0.5666666666572222,73172,1,1,0,2,36586,0.5533333333333333,0,0.0
514473124,4427.610822404,14563734.165910602,0.5840129043821131,1,10.02937102422638,0.09,0.0210199128,0.132,2721840.0,5.350694444122078,0.5666666666572222,158774,3,4,0,5,68046,0.5466666666666666,0,0.0
1253726464,5794.128508128,12451813.3345136,1.0,0,10.474721304097178,0.054444444288888894,0.0066098400572240385,0.112,4603040.0,2.705128205363807,0.4999999999916667,106224,0,0,0,2,0,0.49666666666666665,0,0.0
453604804,4601.05645785,16124360.832623402,0.5397856720951818,1,9.966415402238601,0.09,0.0188331489,0.132,2662250.0,6.056666666351547,0.5666666666572222,170384,2,4,0,5,42596,0.5433333333333333,0,0.0
151979584,3836.208264456,14012826.670776,0.43000122428991183,0,9.419709489868552,0.0802777775888889,0.031085472080095527,0.13866666666666666,2136853.3329224,6.557692310838647,0.5333333333244444,147936,3,5,2,6,36984,0.5333333333333333,24656,0.0
597215844,4602.877676286,16292000.000814598,0.6338877541095225,0,10.103935495918149,0.09,0.0128290035,0.132,3054750.0,5.3333333335573325,0.5666666666572222,146628,3,2,0,4,73314,0.55,0,0.0
1373591844,11352.6205866,9728775.0,1.0,0,10.520374446374209,0.0625,0.026571009,0.112,4818060.0,2.0192307692152367,0.4333333333261111,111186,0,0,1,1,0,0.43,37062,0.0
59830225,2406.913524925,9981372.919244999,0.37477525828525426,0,8.95364003713313,0.0802777775888889,0.030163513914513516,0.14733333333333334,1340733.3330754999,7.444711541773341,0.5333333333244444,108290,2,6,4,7,15470,0.5183333333333334,30940,0.0
1114691769,6607.0553271240005,12826172.5011129,0.8828898648066822,0,10.415951832970627,0.0625,0.024716272,0.112,4340310.0,2.955128205361884,0.4499999999925,133548,0,0,0,2,0,0.445,0,0.0
126495009,3293.2436974320003,13337067.496251,0.3459544336799692,0,9.327945614050446,0.0802777775888889,0.03437253909289505,0.14733333333333334,1799520.0,7.411458331203679,0.5499999999908334,146211,3,2,3,6,33741,0.5333333333333333,33741,0.0
1242562500,8958.666945,14011875.0,0.8615384615384616,0,10.470249176632354,0.054444444288888894,0.024653071064781328,0.112,4582500.0,3.057692307668787,0.4333333333261111,141000,0,0,1,2,0,0.43333333333333335,35250,0.0
310182544,5010.274334968,17318466.6660796,0.3951365561559807,0,9.776392544732296,0.0802777775888889,0.03373993906030596,0.14733333333333334,2817920.0,6.145833333086589,0.5499999999908334,176120,2,1,3,6,35224,0.535,52836,0.0
314281984,4952.231173759999,15770533.3327424,0.4691258433558228,1,9.782956995898381,0.09,0.029584624499999997,0.132,2216000.0,7.116666666343066,0.5666666666572222,177280,2,4,1,5,35456,0.5366666666666666,17728,0.0
124032769,2380.713178207,12538405.829621,0.3778164958804595,1,9.318117964149614,0.09,0.018272501099999998,0.132,1781920.0,7.036458331206023,0.5666666666572222,122507,4,4,0,8,44548,0.55,0,0.0
277955584,5169.006602976,16116266.6672224,0.495940412312906,0,9.721545923560459,0.0802777775888889,0.03126667451321568,0.13866666666666666,2889813.3327776,5.576923078155696,0.5333333333244444,166720,2,4,2,6,33344,0.5333333333333333,33344,0.0
408080401,5131.380730974,16186051.25,0.5255857091011734,0,9.91353688838913,0.09,0.0272646177,0.132,2525125.0,6.409999999948719,0.5666666666572222,161608,3,3,0,4,60603,0.5433333333333333,0,0.0
180230625,3997.1891826749998,14666812.5,0.40019002375296914,1,9.504948404498696,0.0802777775888889,0.028363377683297986,0.13866666666666666,2326999.9995525,6.3028846165603465,0.5333333333244444,161100,2,6,2,7,26850,0.5283333333333333,26850,0.0
370716516,6461.358442008,19045415.0006418,0.3702711100753515,0,9.865526046249009,0.0802777775888889,0.02974906298166777,0.12466666666666666,2559177.5006418,7.442006267920936,0.5333333333244444,231048,1,4,2,4,19254,0.47833333333333333,38508,0.0
353440000,5066.754235199999,18369166.66604,0.4396946564885496,0,9.841665338892785,0.0625,0.0305192335,0.112,3008000.0,6.106770833086833,0.5499999999908334,188000,2,0,1,5,37600,0.535,18800,0.0
128663649,2337.4285867050003,12855399.996219,0.37400837864337283,1,9.336444248771908,0.09,0.017200807199999998,0.132,1814880.0,7.08333333120573,0.5499999999908334,124773,4,3,0,8,45372,0.5333333333333333,0,0.0
421398784,5935.976369248,17833700.0,0.4826740764955868,0,9.929593799620607,0.0802777775888889,0.03160715646281511,0.14733333333333334,2566000.0,6.9499999999444,0.4999999999916667,205280,0,1,3,4,0,0.485,61584,0.0
352387984,5457.7617438239995,15846696.6672924,0.4241268872960195,1,9.840174946324362,0.0802777775888889,0.027561809550907677,0.14733333333333334,2323035.0,6.8215488217630575,0.4666666666588889,206492,0,3,3,5,0,0.45,56316,0.0
129709321,3024.297095883,12883806.25,0.406831096962304,0,9.340491056441229,0.0802777775888889,0.024398043254629756,0.13866666666666666,1974093.3329536999,6.526442308909741,0.5499999999908334,125279,4,5,1,7,45556,0.5333333333333333,11389,0.0
260628736,4836.9957316479995,15982560.0,0.5051635708344885,0,9.689365683192376,0.0802777775888889,0.02872415649954021,0.13866666666666666,2798293.3327952,5.711538462603884,0.5333333333244444,161440,1,4,2,6,16144,0.48833333333333334,32288,0.0
287438116,3873.0079567899998,15717770.8327682,0.45617913427939816,1,9.73831805455974,0.09,0.0219999999,0.132,2119250.0,7.416666666340666,0.5666666666572222,169540,3,5,0,5,50862,0.5366666666666666,0,0.0
299290000,5098.918787,15735791.66609,0.47054151624548735,1,9.758519582283522,0.09,0.0344818794,0.132,2249000.0,6.996794871484641,0.5666666666572222,173000,3,4,1,6,51900,0.5366666666666666,17300,0.0
293642496,5342.174954928,17128859.9994288,0.5262704565030146,0,9.74899514766085,0.0802777775888889,0.032119603895545565,0.13866666666666666,2970239.9994288,5.766826923960351,0.5333333333244444,188496,2,3,2,3,34272,0.5333333333333333,34272,0.0
728892004,7948.340250439999,15355112.5,0.5674925008332408,1,10.203555107263542,0.09,0.029364006899999996,0.132,3239760.0,4.739583333293837,0.5333333333244444,188986,1,3,1,3,26998,0.49333333333333335,26998,0.0
123988225,3306.0826392050003,13542943.75,0.4223239332644323,0,9.317938382574201,0.0802777775888889,0.031172529079993107,0.13866666666666666,1930066.6662955,7.016826924385832,0.5666666666572222,133620,3,5,2,7,33405,0.5333333333333333,22270,0.0
693321561,6892.414198302,15030612.499122301,0.6025496812898388,1,10.178540208587767,0.09,0.0228124563,0.132,3159720.0,4.756944444127026,0.5333333333244444,184317,1,4,0,3,26331,0.49333333333333335,0,0.0
275726025,5202.194746904999,16743374.994465,0.3961612960028174,1,9.717519354821976,0.09,0.030413812799999995,0.132,2158650.0,7.75641025378649,0.5333333333244444,199260,2,5,1,4,33210,0.5266666666666667,16605,0.0
578739249,7736.706397233001,18503842.5008019,0.40361934775342595,1,10.088222860554017,0.0802777775888889,0.02751884885095822,0.12466666666666666,3127410.0,5.916666666877564,0.5333333333244444,240570,1,4,1,3,24057,0.47333333333333333,24057,0.0
328624384,5406.191039744,15423906.666062402,0.5113501041976779,0,9.805268145029668,0.0802777775888889,0.030925648563616886,0.14733333333333334,3142186.6660623997,4.908653846877192,0.5333333333244444,163152,1,4,4,6,18128,0.49333333333333335,72512,0.0
107474689,2891.620254187,12829162.5,0.341061992896948,0,9.246479418592056,0.0802777775888889,0.0342610332596929,0.14733333333333334,1658720.0,7.734374999951661,0.5499999999908334,134771,2,1,3,7,20734,0.5266666666666667,31101,0.0
620508100,4638.58523489,15558370.832503002,0.5717272274763564,1,10.123064751970729,0.0802777775888889,0.018523969228207097,0.08,3113750.0,4.996666666360027,0.5666666666572222,174370,2,3,0,5,49820,0.5466666666666666,0,0.0
81450625,2328.391851925,10145604.169675,0.3623071577484364,1,9.107864580386947,0.09,0.029377216199999997,0.14733333333333334,1128125.0,8.993333335928053,0.5666666666572222,108300,3,5,2,8,27075,0.5333333333333333,18050,0.0
53246209,1503.100120363,8993552.5,0.3457019335331406,1,8.895355616996392,0.09,0.018008485799999998,0.132,1167520.0,7.703124999951856,0.5666666666572222,87564,5,4,0,9,36485,0.5483333333333333,0,0.0
36084049,1796.295808334,8402291.25,0.35067832687918343,0,8.700847193443972,0.0802777775888889,0.030906839763639015,0.13866666666666666,1041213.3331331,8.069711539966852,0.5499999999908334,84098,4,5,2,8,24028,0.5333333333333333,12014,0.0
116683204,2322.810802906,11202574.163066,0.4634773963389672,1,9.287579152316985,0.09,0.018439089,0.13866666666666666,1872346.6663066,5.983173076116093,0.5666666666572222,108020,4,5,1,7,43208,0.5366666666666666,10802,0.0
1582130176,5187.031164128,8817013.3346592,1.0,0,10.591044134782829,0.04000000000000001,0.0016666666,0.08,4972000.0,1.7733333335858132,0.4999999999916667,79552,0,0,0,1,0,0.49833333333333335,0,0.0
203319081,3483.346823418,14526356.25,0.43729872157704697,1,9.565213693968287,0.09,0.0291830925,0.132,1782375.0,8.1499999999348,0.5333333333244444,156849,2,3,0,6,28518,0.5333333333333333,0,0.0
176650681,2808.437968467,13944474.171097,0.3969850830994355,1,9.494917629474484,0.09,0.0152391405,0.132,1766595.4171097002,7.893416928368597,0.5333333333244444,146201,2,5,0,8,26582,0.5333333333333333,0,0.0
148376761,3214.947396739,13160555.420727,0.3557999939059691,1,9.40771473139643,0.0802777775888889,0.03081277649708301,0.14733333333333334,1948960.0,6.752604168707796,0.5499999999908334,146172,2,3,2,8,24362,0.5266666666666667,24362,0.0
253319056,4676.876762252,16307268.328028,0.4398982258286343,1,9.675142999429854,0.09,0.0325627176,0.132,2069080.0,7.881410253785528,0.5666666666572222,175076,2,4,1,6,31832,0.5333333333333333,15916,0.0
1716444900,15397.980357960001,5489475.0,1.0,0,10.631784671878874,0.0625,0.02708333325,0.112,2900100.0,1.892857142830102,0.41666666665972224,82860,0,0,1,0,0,0.4,41430,0.0
222725776,4154.460679824,15191388.338308,0.3911756882564171,0,9.610792938260802,0.0802777775888889,0.03182563649589141,0.14733333333333334,2387840.0,6.361979168710238,0.5499999999908334,164164,2,2,2,6,29848,0.5333333333333333,29848,0.0
189860841,3784.5295852859995,15857332.495407,0.37401108228435986,0,9.53097354456765,0.0802777775888889,0.03461844834260575,0.14733333333333334,2204640.0,7.192708331205046,0.5499999999908334,165348,2,1,3,7,27558,0.525,41337,0.0
256160025,4176.193708829999,14837968.749466501,0.44952578030694945,0,9.680718930926991,0.09,0.0325747005,0.14733333333333334,2000625.0,7.416666666340666,0.5666666666572222,144045,3,3,2,6,48015,0.54,32010,0.0
203034001,3688.47006433,12859722.5,0.4238561347598452,1,9.564512185696797,0.09,0.0311608728,0.14733333333333334,1709880.0,7.52083333327066,0.5666666666572222,142490,3,5,2,7,42747,0.5366666666666666,28498,0.0
295599249,4156.877737848,15831887.499426901,0.49084762829503364,0,9.752315764734389,0.09,0.0336650166,0.132,2149125.0,7.366666666341067,0.5666666666572222,154737,3,2,0,5,51579,0.54,0,0.0
242705241,4801.671483282001,17305672.494807,0.38530301485333607,0,9.65374331942474,0.0802777775888889,0.029200248298980103,0.12466666666666666,2070708.7505193,8.35736676649327,0.5333333333244444,202527,1,4,1,5,15579,0.4766666666666667,15579,0.0
183115024,4133.129274956,14304451.662156,0.43018304309139443,1,9.512886426076506,0.0802777775888889,0.027204057867995228,0.13866666666666666,2345546.6662156,6.098557691522232,0.5333333333244444,162384,1,6,2,7,13532,0.4816666666666667,27064,0.0
263250625,3330.6840465249998,15434031.25,0.45296264118158125,0,9.69437017295501,0.09,0.0139443339,0.132,2156572.9172075,7.156739810063589,0.5666666666572222,146025,3,4,0,7,48675,0.54,0,0.0
236298384,4810.481275824,16845149.994876,0.4060010800594033,0,9.640368002912599,0.09,0.0308558475,0.132,2043195.0005124002,8.244514101945619,0.5333333333244444,184464,2,5,1,5,30744,0.5283333333333333,15372,0.0
435600,-180.0188643,-1007325.0,0.27912833990363556,1,0.0,0.09,0.0314182968,0.14733333333333334,-105600.0,9.539062499940382,0.5499999999908334,-10560,4,4,3,10,-2640,0.5333333333333333,-1980,0.0
666310969,8326.18629831,20489068.75,0.4928858080992339,0,10.158672259395132,0.0802777775888889,0.031411444813045364,0.12466666666666666,3355690.0,6.105769230722264,0.5333333333244444,232317,1,2,1,2,25813,0.5066666666666667,25813,0.0
545549449,6344.098428366,17692927.5,0.5301021115372175,0,10.05869481683851,0.0802777775888889,0.032540317345050605,0.12466666666666666,3737120.0,4.73437499997041,0.5499999999908334,186856,2,1,0,4,46714,0.5383333333333333,0,0.0
3094081,-533.226012835,-2914809.5827470003,0.296798477298488,0,0.0,0.0802777775888889,0.033529515327220184,0.14733333333333334,-304893.3332747,9.560096153706404,0.5499999999908334,-29903,4,5,5,10,-7036,0.5333333333333333,-8795,0.0
462422016,4447.905509376,16441599.999283202,0.5357507660878448,1,9.976040745217837,0.09,0.0171391365,0.132,2688000.0,6.116666666351067,0.5333333333244444,172032,2,3,0,5,43008,0.5333333333333333,0,0.0
1353651264,4144.386200976,8707440.001226401,1.0,0,10.513062888672096,0.0625,0.0125,0.112,4782960.0,1.820512820755227,0.5333333333244444,73584,1,0,0,2,36792,0.5233333333333333,0,0.0
367143921,4908.944788083,16925549.999361303,0.4519137737528542,0,9.860684430210819,0.0802777775888889,0.03430213642631121,0.14733333333333334,3065760.0,5.520833333090495,0.5499999999908334,172449,2,1,2,6,38322,0.5366666666666666,38322,0.0
174794841,3237.21698157,13198964.9995593,0.41014506435067183,1,9.489637387893524,0.09,0.025177058999999998,0.132,1652625.0,7.986666666336107,0.5666666666572222,145431,3,5,0,6,39663,0.5333333333333333,0,0.0
1316818944,9052.73851104,10886400.0,1.0,0,10.499269944026953,0.0802777775888889,0.023134069739450116,0.112,4717440.0,2.3076923076745564,0.5333333333244444,108864,1,1,0,1,36288,0.5133333333333333,0,0.0
104223681,2986.233191367,13101549.996597,0.3356327785921646,0,9.231122911158712,0.0802777775888889,0.034464234259453844,0.14733333333333334,1633440.0,8.02083333119987,0.5499999999908334,142926,2,1,4,7,20418,0.5083333333333334,40836,0.0
261404224,5149.707901152,16653040.0,0.4695130410654828,0,9.690851107739814,0.0802777775888889,0.030209535747792705,0.13866666666666666,2802453.3327944,5.942307693416162,0.5333333333244444,177848,2,5,2,5,32336,0.5333333333333333,32336,0.0
293642496,3560.1089065919996,15329579.999428801,0.479328165374677,1,9.74899514766085,0.09,0.0164617026,0.132,2227680.0,6.881410256100913,0.5333333333244444,154224,2,3,0,6,34272,0.5333333333333333,0,0.0
1652910336,10716.504632064001,6911520.0,1.0,0,10.612926301872958,0.0802777775888889,0.028333333300000003,0.068,4878720.0,1.416666666654861,0.5333333333244444,81312,1,1,0,0,40656,0.5133333333333333,0,0.0
