wl_max_to_avg,tight_x_high_wl,sku_counts_x_lL
1.684210509081611,0,4.5999999979999995
1.7609898873295147,0,5.016666668
1.7347789647316607,0,4.35
1.908986594310621,0,5.0666666639999995
1.2524531547041997,0,3.933333333
1.6848306162359965,0,4.783333335
1.8041199663981253,0,4.766666664000001
1.7005620683687113,0,3.85
1.7785378181519347,0,3.91666667
1.8312545657309862,0,4.2999999959999995
1.3942979935600701,0,3.933333333
1.7269514751671957,0,5.883333329999999
1.599999984,0,4.633333331
1.7166437244495572,0,4.816666668
1.6092843179360168,0,4.18333333
1.7325676596353203,0,4.049999998
1.6107004417638986,0,4.716666668999999
1.8823529204407774,1,7.049999994
1.773446997313849,0,5.799999996
1.684210509081611,0,2.9333333329999998
1.510681568475477,0,3.4000000000000004
1.5723384734548822,0,3.933333333
1.550335551074997,0,2.4499999999999997
1.7343656761861415,0,5.66666667
1.8774983674681416,0,5.31666667
1.7007358777684998,0,6.23333334
1.8304487923721664,0,5.650000005
1.6903697510275622,0,4.06666667
1.390744454667469,0,4.583333331
1.8432174305941178,0,5.316666667
1.5719816783618306,0,5.416666668
1.6922033722503464,0,4.800000000000001
1.3901760734590178,0,4.36666667
1.7963295959250727,0,4.6833333360000005
1.8530066612826723,0,4.449999996
1.6491575652332577,0,5.349999996
1.6796769693187381,0,3.6333333359999997
1.3807531226694212,0,4.26666667
1.4996641876357533,0,5.11666666
1.6448105284266274,0,5.033333328
1.7524303124751113,0,5.016666668
1.898209877142444,0,5.083333333
1.711293924231199,0,4.799999996
1.8139534689556518,0,4.766666664000001
1.6526283260061883,0,5.699999998
1.7649554335945126,0,3.88333333
1.3346514933745859,0,3.41666667
1.6977491781704492,0,4.933333328
1.2875536348505223,0,2.466666666
1.274336269607957,0,2.15
1.650568883095723,1,7.166666659
1.5988896446906862,0,2.7166666680000002
1.8659356884705105,1,7.583333328
1.6645121410367052,0,5.583333327
1.4328358037870352,0,3.416666664
1.4285714115646262,0,4.28333333
1.811846670544744,1,7.7
1.525032073695113,0,2.533333336
1.6609336440457234,0,5.350000006
1.5207920652347025,0,2.583333336
1.7458614882124615,1,7.166666663999999
1.6696511099095017,0,5.416666671
1.7789473497464268,0,5.233333339
1.7895433299367909,0,5.266666665000001
1.83853857762685,0,5.650000005
1.4299999849540692,0,5.149999997999999
1.4158363761548614,0,4.2000000029999995
1.3414634002641288,0,4.6833333360000005
1.6632607561185957,0,4.266666666
1.5439314790979102,0,4.783333334
1.6162582040438898,0,5.600000003
1.658386981179477,0,5.366666669
1.3513513367421477,0,4.716666668999999
1.7977527887892946,0,3.73333333
1.4018691431042014,0,4.4
1.7505738151035874,0,4.4
1.6766681433663393,0,4.300000002
1.4095853015891215,0,5.1333333350000006
1.7106541879865087,0,4.316666661999999
1.6793002738807132,0,5.466666672
1.2467532337999665,0,2.683333332
1.4430785509572677,0,3.716666667
1.242271734112897,0,2.7
1.7882858490807962,1,6.833333328
1.2687224535912593,0,2.166666665
1.7125748332545092,0,5.0833333320000005
1.414007077510563,0,4.55
1.3526501632368872,0,5.516666664000001
1.5733736572057653,0,3.3333333300000003
1.3889695069432026,0,5.649999996
1.4035999854850691,0,5.116666665
1.4124293625714197,0,4.28333333
1.4689178659639952,0,4.7333333280000005
1.4859658601623693,0,3.9500000010000003
1.671801724297456,0,4.883333328
1.8020659588486763,0,4.783333334
1.3299127610653882,0,4.183333335
