spare_cap_x_h_to_H_max,wl_total_x_h_to_H_max,dim_s_avg_to_vmin
5494.2,231.62499999,0.325
2603.2666636040003,347.6736106076389,0.31714285714285717
2856.0,337.875,0.3333333333333333
3569.4333291340004,329.3749996125,0.3384615384615385
2312.4,378.375,0.3353846153846154
6907.949991873001,211.20138864986112,0.355
4128.166661810001,271.88194411513894,0.3054545454545455
3493.2166625570003,294.43055530361113,0.3054545454545455
4589.433327934001,261.9652774601389,0.308
5660.433326674,242.1319441501389,0.35555555555555557
5670.349993329,248.03472193986113,0.3688888888888889
4635.049994547,281.7986107701389,0.32799999999999996
6845.33332528,228.43749973125003,0.3422222222222222
6021.0,239.00000000999998,0.36
10290.0,26.666666675,0.32
5079.0,266.12499999,0.3288888888888889
2090.433330874,368.4513885498611,0.35428571428571426
3927.0,298.125,0.328
2445.9,342.2499999,0.33090909090909093
5427.816660281001,274.0069441126389,0.352
5378.799993672001,272.94444411388895,0.31636363636363635
3464.4,346.3749999,0.33666666666666667
4950.0,278.75000000999995,0.36000000000000004
4535.316661331,271.99999968000003,0.31636363636363635
3179.8499962590004,324.65277730138894,0.3833333333333333
3343.3333294000004,328.66666628,0.3466666666666667
3329.4499960830003,318.0416662925,0.37000000000000005
3271.0833294850004,315.916666295,0.3666666666666667
8709.75,92.1875,0.3466666666666667
10225.066679448,46.222222271111114,0.52
5811.733326496001,243.66666638,0.3466666666666667
2655.9,338.4999999,0.33
-20.683333309,401.27083286125,0.34933333333333333
7070.299991682001,182.6319442201389,0.4057142857142857
2521.2,359.37500009999997,0.34461538461538466
8313.283323553,136.9444442738889,0.384
5320.433327074001,270.8194441163889,0.31272727272727274
11603.633319682001,28.09722219011111,0.28
4282.583328295001,278.3749996725,0.368
4836.599999999999,309.6249999,0.32727272727272727
4340.7,278.00000000999995,0.296
6260.4,239.75000000999998,0.34500000000000003
4800.233327686,281.2083330025,0.34909090909090906
10422.983321071,80.63194434013889,0.28
10366.033321138,64.93055548861112,0.38
6804.599999999999,192.62499999000002,0.3028571428571429
8261.866654864,82.05555544611111,0.3866666666666667
6389.4,227.12499999000002,0.31
3492.9333292240003,322.05555527111113,0.3333333333333333
7331.4,200.00000000999998,0.34
9265.5,65.625,0.39999999999999997
2191.583330755,365.6180552198611,0.3485714285714286
8346.75,96.041666675,0.41000000000000003
3186.649996251,335.98611062138895,0.36
8224.99998825,92.74999986750001,0.39
4990.066660796,278.6111107738889,0.364
5318.4,266.87499999,0.32
3341.1,337.7499999,0.32
