sku_counts_x_hH,flat_item_mean,near_limit_share
2.13333333,0.44867853769324356,0.0
0.666666666,0.5717517776341307,0.0
2.250000005,0.40210321665630194,0.0
2.4000000000000004,0.38057378193494346,0.0
1.93333333,0.41009679944238764,0.0
2.25,0.3298248505391267,0.0
2.333333332,0.3756696502227355,0.0
1.683333336,0.3478376073137103,0.0
2.783333328,0.312965595313699,0.0
1.000000002,0.44450338933097555,0.0
1.749999996,0.3825179290696532,0.0
2.7,0.3133155805774774,0.0
2.0,0.3692661361626879,0.0
2.450000003,0.31907154244815716,0.0
3.100000005,0.3430386089006779,0.0
1.35,0.34281153250773994,0.0
2.883333334,0.43408644067368085,0.0
1.0499999999999998,0.522051282051282,0.0
3.549999993,0.4033559422492881,0.0
2.950000004,0.4280935311247368,0.0
3.25,0.43108721603175204,0.0
2.983333335,0.43274303043386886,0.0
1.616666664,0.4372766567546947,0.0
2.3166666719999998,0.47594205064180556,0.0
0.433333334,0.33653846153846156,0.0
2.3166666719999998,0.3979908436338034,0.0
3.483333328,0.30651614270673366,0.0
2.03333333,0.37952254641909816,0.0
2.4166666699999997,0.3097475331241478,0.0
3.533333328,0.3831764768115871,0.0
2.466666672,0.33225043775246615,0.0
1.7166666689999999,0.3568182474876187,0.0
0.833333332,0.331320011007511,0.0
2.93333334,0.35743320502848636,0.0
1.283333334,0.2894741661032229,0.0
2.2,0.39860671315979845,0.0
1.616666667,0.3057853910795087,0.0
1.6666666659999998,0.30860805860805857,0.0
1.633333331,0.2774247431067918,0.0
2.46666667,0.4726540760206514,0.0
1.8999999989999998,0.37592414008207337,0.0
1.1500000000000001,0.36243153131698025,0.0
3.133333328,0.43277148981717717,0.0
1.233333336,0.43391273532204905,0.0
1.5166666690000001,0.31405477973682844,0.0
1.249999998,0.2986889096929665,0.0
3.566666674,0.319995472053699,0.0
2.899999998,0.33286301257903694,0.0
1.549999997,0.3631951646357273,0.0
3.350000008,0.422754906288345,0.0
3.2,0.4401927129313666,0.0
1.166666664,0.41412280701754384,0.0
1.600000002,0.4601930250214564,0.0
2.7666666689999997,0.4143140787549247,0.0
2.31666667,0.3406138763197587,0.0
1.2000000000000002,0.40106837606837603,0.0
3.549999993,0.3317818042336298,0.0
0.616666668,0.45209176788124156,0.0
2.966666668,0.3278682656575125,0.0
0.533333334,0.22794117647058823,0.0
2.6166666629999997,0.42403649481099165,0.0
1.549999997,0.2945560186939497,0.0
2.283333338,0.37565413326062413,0.0
3.433333328,0.3669908332460794,0.0
0.733333332,0.28117816091954023,0.0
2.3833333370000003,0.40830419833715986,0.0
1.916666667,0.3239531142548384,0.0
3.5833333319999996,0.4409900138337294,0.0
0.783333332,0.3975,0.0
2.7,0.4096259785965668,0.0
1.466666664,0.38571007976275473,0.0
2.21666667,0.42039732816203407,0.0
1.666666664,0.28885043656056586,0.0
1.850000004,0.41193301094616885,0.0
2.983333335,0.47160524443436974,0.0
3.066666666,0.3798367760079945,0.0
2.549999998,0.3759537079793956,0.0
1.4000000000000001,0.42089647194910357,0.0
2.666666665,0.4250209399259769,0.0
2.36666667,0.2884808797524315,0.0
1.7999999999999998,0.41117571780911166,0.0
3.4000000000000004,0.4484752156773851,0.0
2.250000005,0.4522974744579726,0.0
1.96666667,0.461027131158977,0.0
1.883333331,0.46025806596011687,0.0
2.716666666,0.4176454369217527,0.0
2.116666662,0.4530267758557232,0.0
1.4333333339999998,0.2831196581196581,0.0
2.316666671,0.4129158034973543,0.0
0.616666668,0.43,0.0
3.316666672,0.3906033699826486,0.0
3.466666672,0.34544478061450046,0.0
0.983333335,0.3350663677449201,0.0
1.2333333320000002,0.5342191577485695,0.0
