n_fragile_items,flat_item_share,vol_top1_share
0,0.0,0.1904543893785052
0,0.0,0.12417086760413903
0,0.0,0.34517450604159106
0,0.0,0.16204109455643198
0,0.0,0.3279279279279279
0,0.0,0.13504027267747368
0,0.0,0.17010836229809856
0,0.0,0.14227390291345146
0,0.0,0.10885438732025818
0,0.0,0.29605906947780447
0,0.0,0.13686783229930438
0,0.0,0.6908212560386473
0,0.0,0.13781788351107466
0,0.0,0.14177991735185105
0,0.0,0.17596991967185097
0,0.0,0.2113888271350081
0,0.0,0.10690034678239924
0,0.0,0.1356989535819694
0,0.0,0.17717638815904713
0,0.0,0.3006400991121206
0,0.0,0.14258807888322625
0,0.0,0.3283670448939319
0,0.0,0.2083907326236694
0,0.0,0.21405405405405406
0,0.0,0.22738515901060072
0,0.0,0.2861687948751021
0,0.0,0.11820784696221251
0,0.0,0.25156852369793636
0,0.0,0.26487174822630527
0,0.0,0.09393439343934394
0,0.0,0.3648122773362565
0,0.0,0.27015179803555484
0,0.0,0.24290957624290957
0,0.0,0.11319012334821134
0,0.0,0.1381345926800472
0,0.0,0.2835477549629377
0,0.0,0.10176344282516332
0,0.0,0.14441310479496636
0,0.0,0.2924039173730557
0,0.0,0.19549763033175355
0,0.0,0.1877415169379178
0,0.0,0.17014806980433633
0,0.0,0.20611551528878821
0,0.0,0.1384042752282132
0,0.0,0.5076118535735038
0,0.0,0.1501330807055533
0,0.0,0.5130611209738778
0,0.0,0.11344248936874539
0,0.0,0.2139917695473251
0,0.0,0.16463590137196585
0,0.0,0.14123238838906807
0,0.0,0.3762541806020067
0,0.0,0.21322398769861609
0,0.0,0.20875674319407853
0,0.0,0.13225505196018042
0,0.0,0.31842304776345715
0,0.0,0.1486014490661894
0,0.0,0.1968625718073354
0,0.0,0.19474181955740497
0,0.0,0.2723738593116995
0,0.0,0.28621801763061705
0,0.0,0.16571229397998308
0,0.0,0.12731229597388466
0,0.0,0.14304896020959554
0,0.0,0.2644227858829227
0,0.0,0.12439837097371344
0,0.0,0.2008388401074198
0,0.0,0.18543833580980684
0,0.0,0.14953942934172096
0,0.0,0.1419610647079853
0,0.0,0.1815616844184242
0,0.0,0.1864718931815328
0,0.0,0.1719097060798595
0,0.0,0.23307770424064153
0,0.0,0.2817425569176883
0,0.0,0.15387374461979914
0,0.0,0.5182186234817814
0,0.0,0.11315529179030663
0,0.0,0.1409124589816873
0,0.0,0.29954838232027836
0,0.0,0.2621359223300971
0,0.0,0.14910060258506755
0,0.0,0.19774042742653605
0,0.0,0.13191168892940663
0,0.0,0.1653459197615203
0,0.0,0.19749109191194417
0,0.0,0.15869534118544656
0,0.0,0.1668557352607526
0,0.0,0.2226906219679481
0,0.0,0.1608599193825579
0,0.0,0.17857142857142858
0,0.0,0.15764889061891788
0,0.0,0.20573072773048795
0,0.0,0.13953269857178652
0,0.0,0.346386758175212
0,0.0,0.1058471334552971
0,0.0,0.13828672737529213
0,0.0,0.23388031905548332
0,0.0,0.1594647337608029
0,0.0,0.13667861409796894
0,0.0,0.4477933261571582
0,0.0,0.2982613371571966
0,0.0,0.10529329100088482
0,0.0,0.32873563218390806
0,0.0,0.15518407125037886
0,0.0,0.17468899270379507
0,0.0,0.12688003965001238
0,0.0,0.20888777303540046
0,0.0,0.08473161930536761
0,0.0,0.13052004078751275
0,0.0,0.16517358612303645
0,0.0,0.19063439782328512
0,0.0,0.1282949375315953
0,0.0,0.12145542133498777
0,0.0,0.45510439349301907
0,0.0,0.1476617268613009
0,0.0,0.18056045357133169
0,0.0,0.3650429799426934
0,0.0,0.4013377926421405
0,0.0,0.1899235030335004
0,0.0,0.13548794609958942
0,0.0,0.4093700250170571
0,0.0,0.13880855986119145
0,0.0,0.1230989956958393
0,0.0,0.29442865640076665
0,0.0,0.1541917512804385
0,0.0,0.2216481529320589
0,0.0,0.13209785025945145
0,0.0,0.1666073335706657
0,0.0,0.1616829013530255
0,0.0,0.2635771180304127
0,0.0,0.13690121146054013
0,0.0,0.33374577249855647
0,0.0,0.15033314511575382
0,0.0,0.17113619417375878
0,0.0,0.18518009977573344
0,0.0,0.21694915254237288
0,0.0,0.13458851706473288
0,0.0,0.21428571428571427
0,0.0,0.25134053319235705
0,0.0,0.3643330231539767
0,0.0,0.249269717624148
0,0.0,0.0989500654468488
0,0.0,0.15637995442050606
0,0.0,0.20264643814521188
0,0.0,0.20148342453982182
0,0.0,0.1949483091604499
0,0.0,0.14585515976951283
0,0.0,0.10944601400319372
0,0.0,0.13309203722854188
0,0.0,0.24382901866345574
0,0.0,0.17019869739147683
0,0.0,0.16682893948472138
0,0.0,0.25629791894852133
0,0.0,0.12084633120846332
0,0.0,0.3945620405632805
0,0.0,0.4096504185130478
