ID,ReturnValue,Time
6041,-1,2004
6042,1,5
6043,-1,2003
6044,1,4
6045,-1,2003
6046,1,3
6047,1,4
6048,-1,2004
6049,1,5
6050,0,100
6051,1,4
6052,0,86
6053,1,4
6054,0,86
6055,1,4
6056,0,89
6057,1,4
6058,1,340
6059,1,3
6060,1,344
6061,1,353
6062,1,3
6063,1,328
6064,1,336
6065,-1,2004
6066,-1,2003
6067,1,4
6068,-1,2003
6069,1,3
6070,-1,2004
6071,-1,2006
6072,1,5
6073,-1,2004
6074,1,4
6075,-1,2004
6076,1,4
6077,-1,2003
6078,1,4
6079,1,3
6080,-1,2005
6081,1,37
6082,1,4
6083,1,32
6084,1,36
6085,1,4
6086,1,3
6087,1,1907
6088,1,1967
6089,1,4
6090,1,3
6091,-1,2005
6092,1,4
6093,1,3
6094,-1,2006
6095,-1,2007
6096,-1,2005
6097,1,4
6098,-1,2004
6099,-1,2004
6100,1,4
6101,-1,2004
6102,1,4
6103,-1,2005
6104,1,4
6105,1,4
6106,1,818
6107,1,816
6108,1,4
6109,1,850
6110,1,5
6111,1,843
6112,1,4
6113,1,811
6114,1,818
6115,1,4
6116,1,1529
6117,1,4
6118,1,3
6119,1,4
6120,1,1466
6121,1,4
6122,1,3
6123,1,6
6124,1,6
6125,1,3
6126,1,4
6127,1,6
6128,1,3
6129,-1,2004
6130,-1,2006
6131,1,4
6132,-1,2005
6133,1,4
6134,1,3
6135,1,4
6136,-1,2005
6137,1,4
6138,0,107
6139,0,113
6140,1,5
6141,1,5
6142,1,121
6143,1,122
6144,1,5
6145,1,6
6146,1,132
6147,1,5
6148,1,7
6149,1,4
6150,1,8
6151,1,4
6152,1,7
6153,1,7
6154,1,5
6155,1,16
6156,1,5
6157,1,15
6158,1,5
6159,1,4
6160,1,5
6161,1,5
6162,1,5
6163,1,1
6164,1,5
6165,1,6
6166,1,5
6167,1,7
6168,1,13
6169,1,10
6170,1,17
6171,1,8
6172,1,9
6173,1,10
6174,1,27
6175,1,24
6176,1,19
6177,1,23
6178,1,31
6179,1,29
6180,1,19
6181,1,34
6182,1,18
6183,1,15
6184,1,49
6185,1,22
6186,1,17
6187,1,20
6188,1,24
6189,1,16
6190,1,17
6191,1,66
6192,1,13
6193,1,16
6194,1,71
6195,1,69
6196,1,15
6197,1,14
6198,1,53
6199,1,17
6200,1,55
6201,1,62
6202,1,19
6203,1,61
6204,1,19
6205,1,22
6206,1,28
6207,1,5
6208,1,6
6209,1,5
6210,1,7
6211,1,3
6212,1,7
6213,1,21
6214,1,6
6215,1,7
6216,1,18
6217,1,173
6218,1,180
6219,1,8
6220,1,8
6221,1,170
6222,1,8
6223,1,8
6224,1,6
6225,1,5
6226,1,10
6227,1,6
6228,1,6
6229,1,5
6230,1,7
6231,1,11
6232,1,7
6233,1,12
6234,1,6
6235,1,12
6236,1,6
6237,1,13
6238,1,6
6239,1,6
6240,1,13
6241,1,6
6242,1,13
6243,1,7
6244,1,21
6245,1,10
6246,1,24
6247,1,6
6248,1,18
6249,1,7
6250,1,22
6251,1,7
6252,1,20
6253,1,7
6254,1,7
6255,1,6
6256,1,8
6257,1,7
6258,1,33
6259,1,9
6260,1,8
6261,1,8
6262,1,30
6263,1,6
6264,1,32
6265,1,7
6266,1,28
6267,1,6
6268,1,6
6269,1,6
6270,1,32
6271,1,7
6272,1,31
6273,1,6
6274,1,187
6275,1,6
6276,1,6
6277,1,196
6278,1,6
6279,1,189
6280,1,6
6281,1,191
6282,1,5
6283,1,8
6284,1,5
6285,1,8
6286,1,5
6287,1,8
6288,1,5
6289,1,6
6290,1,7
6291,1,6
6292,1,8
6293,1,6
6294,1,152
6295,1,6
6296,1,6
6297,1,153
6298,1,1
6299,1,6
6300,1,7
6301,1,5
6302,1,8
6303,1,7
6304,1,7
6305,1,7
6306,1,9
6307,1,8
6308,1,26
6309,1,25
6310,1,5
6311,1,23
6312,1,6
6313,1,22
6314,1,6
6315,1,7
6316,1,5
6317,1,23
6318,1,5
6319,1,24
6320,1,8
6321,1,25
6322,1,25
6323,1,24
6324,1,26
6325,1,20
6326,1,5
6327,1,15
6328,1,6
6329,1,16
6330,1,8
6331,1,15
6332,1,6
6333,1,14
6334,1,8
6335,0,2
6336,1,6
6337,0,2
6338,1,6
6339,0,2
6340,1,6
6341,0,3
6342,1,5
6343,0,2
6344,1,6
6345,0,3
6346,1,32
6347,1,6
6348,1,30
6349,1,5
6350,1,6
6351,1,31
6352,1,30
6353,1,6
6354,1,30
6355,1,8
6356,1,30
6357,1,6
6358,1,3
6359,1,6
6360,1,5
6361,1,4
6362,1,5
6363,1,6
6364,1,23
6365,1,21
6366,1,21
6367,1,6
6368,1,5
6369,1,5
6370,1,687
6371,1,8
6372,1,4
6373,1,5
6374,1,5
6375,1,681
6376,1,47
6377,1,6
6378,1,47
6379,1,5
6380,1,46
6381,1,5
6382,1,45
6383,1,6
6384,1,54
6385,1,5
6386,1,5
6387,1,14
6388,1,5
6389,1,5
6390,1,5
6391,1,5
6392,1,14
6393,1,99
6394,1,100
6395,1,102
6396,1,101
6397,1,6
6398,1,6
6399,1,5
6400,1,8
6401,1,8
6402,1,7
6403,1,82
6404,1,7
6405,1,5
6406,1,87
6407,1,78
6408,1,84
6409,1,84
6410,1,8
6411,1,8
6412,0,4
6413,0,4
6414,1,5
6415,0,4
6416,1,5
6417,1,3
6418,1,5
6419,1,4
6420,1,4
6421,-1,2006
6422,-1,2011
6423,1,4
6424,-1,2004
6425,1,3
6426,1,11
6427,1,12
6428,1,11
6429,1,3
6430,1,10
6431,1,4
6432,1,11
6433,-1,2005
6434,1,4
6435,1,4
6436,1,1994
6437,1,4
6438,1,2007
6439,1,1991
6440,1,1935
6441,1,5
6442,1,1
6443,0,112
6444,0,122
6445,0,121
6446,1,4
6447,0,116
6448,1,4
6449,0,102
6450,1,4
6451,0,101
6452,1,4
6453,1,175
6454,1,4
6455,1,3
6456,1,4
6457,1,168
6458,1,170
6459,1,4
6460,1,4
6461,1,173
6462,1,4
6463,1,4
6464,1,4
6465,1,174
6466,1,4
6467,1,181
6468,1,3
6469,1,175
6470,1,3
6471,1,177
6472,1,4
6473,1,153
6474,1,4
6475,1,147
6476,1,3
6477,1,144
6478,1,154
6479,1,4
6480,1,156
6481,1,4
6482,1,145
6483,1,4
6484,1,136
6485,1,4
6486,1,171
6487,1,4
6488,1,4
6489,1,3
6490,1,3
6491,1,182
6492,1,186
6493,1,6
6494,1,5
6495,1,4
6496,1,4
6497,1,4
6498,1,3
6499,1,4
6500,1,4
6501,1,102
6502,1,94
6503,1,5
6504,1,105
6505,1,4
6506,1,103
6507,1,4
6508,-1,2007
6509,1,3
6510,-1,2007
6511,-1,2005
6512,1,5
6513,-1,2006
6514,1,5
6515,-1,2006
6516,1,4
6517,-1,2007
6518,1,906
6519,1,5
6520,1,876
6521,1,5
6522,1,889
6523,1,888
6524,1,881
6525,1,5
6526,1,858
6527,1,6
6528,1,156
6529,1,4
6530,1,154
6531,1,4
6532,1,161
6533,1,6
6534,1,171
6535,1,1063
6536,1,1106
6537,1,1044
6538,-1,2017
6539,1,8
6540,1,8
6541,1,1545
6542,1,9
6543,1,2022
6544,1,9
6545,-1,2008
6546,1,15
6547,1,7
6548,1,18
6549,1,7
6550,1,16
6551,1,7
6552,1,13
6553,1,6
6554,1,6
6555,1,1332
6556,1,8
6557,1,7
6558,1,1209
6559,1,5
6560,1,1171
6561,1,5
6562,1,1192
6563,1,9
6564,1,1238
6565,1,5
6566,1,5
6567,0,592
6568,0,592
6569,1,8
6570,0,568
6571,1,6
6572,0,571
6573,1,3
6574,-1,2007
6575,1,5
6576,-1,2014
6577,-1,2018
6578,1,7
6579,1,34
6580,1,7
6581,1,30
6582,1,24
6583,1,4
6584,1,30
6585,1,5
6586,1,27
6587,1,5
6588,-1,2008
6589,1,5
6590,-1,2009
6591,1,5
6592,-1,2008
6593,1,6
6594,-1,2007
6595,1,4
6596,-1,2010
6597,-1,2009
6598,1,6
6599,1,3
6600,1,5
6601,1,6
6602,0,625
6603,1,6
6604,0,601
6605,1,6
6606,0,599
6607,1,6
6608,1,5
6609,0,46
6610,1,5
6611,0,45
6612,1,5
6613,1,5
6614,0,44
6615,1,5
6616,1,192
6617,1,174
6618,1,5
6619,1,181
6620,1,5
6621,1,173
6622,1,5
6623,1,185
6624,1,5
6625,1,182
6626,1,5
6627,-1,2006
6628,1,5
6629,-1,2004
6630,1,5
6631,-1,2005
6632,1,5
6633,1,4
6634,1,1536
6635,1,5
6636,1,1536
6637,1,5
6638,1,5
6639,1,1518
6640,1,1216
6641,1,4
6642,1,1227
6643,1,5
6644,1,1166
6645,1,4
6646,1,1174
6647,1,4
6648,1,5
6649,1,7
6650,1,1168
6651,1,5
6652,1,1169
6653,1,4
6654,0,4
6655,1,4
6656,1,4
6657,0,3
6658,1,4
6659,1,378
6660,1,4
6661,1,376
6662,-1,2004
6663,1,4
6664,-1,2005
6665,1,4
6666,-1,2006
6667,1,5
6668,1,4
6669,-1,2005
6670,1,4
6671,-1,2005
6672,1,4
6673,1,4
6674,1,570
6675,1,5
6676,1,571
6677,1,5
6678,1,546
6679,1,566
6680,1,4
6681,1,111
6682,1,3
6683,1,104
6684,1,4
6685,1,103
6686,1,3
6687,1,3
6688,1,4
6689,1,875
6690,1,6
6691,1,878
6692,1,4
6693,1,903
6694,1,4
6695,1,4
6696,1,864
6697,1,4
6698,1,857
6699,1,4
6700,1,7
6701,1,5
6702,1,8
6703,1,6
6704,1,6
6705,1,5
6706,1,6
6707,1,1102
6708,1,1086
6709,1,4
6710,1,4
6711,1,1106
6712,1,4
6713,1,4
6714,1,1098
6715,1,4
6716,1,4
6717,0,82
6718,1,4
6719,0,80
6720,0,85
6721,1,3
6722,1,4
6723,1,1
6724,1,4
6725,1,195
6726,1,4
6727,1,180
6728,1,4
6729,1,182
6730,1,4
6731,1,4
6732,1,4
6733,1,11
6734,1,4
6735,1,12
6736,1,12
6737,1,4
6738,1,10
6739,1,4
6740,1,11
6741,1,4
6742,1,74
6743,1,5
6744,1,70
6745,1,5
6746,1,77
6747,1,3
6748,1,4
6749,1,63
6750,1,4
6751,1,4
6752,1,9
6753,1,8
6754,1,4
6755,1,8
6756,1,9
6757,1,4
6758,1,4
6759,1,9
6760,1,5
6761,1,5
6762,1,51
6763,1,5
6764,1,55
6765,1,3
6766,1,4
6767,1,47
6768,1,50
6769,1,23
6770,1,25
6771,1,31
6772,1,4
6773,1,24
6774,1,4
6775,1,25
6776,1,29
6777,1,3
6778,1,91
6779,1,5
6780,1,91
6781,1,80
6782,1,5
6783,1,6
6784,1,125
6785,1,123
6786,1,127
6787,1,4
6788,1,125
6789,1,4
6790,1,122
6791,1,6
6792,1,29
6793,1,34
6794,1,33
6795,1,5
6796,1,4
6797,1,28
6798,1,6
6799,1,35
6800,1,4
6801,1,32
6802,1,5
6803,1,4
6804,1,6
6805,1,3
6806,1,150
6807,1,4
6808,1,4
6809,1,142
6810,1,4
6811,1,3
6812,-1,2003
6813,1,4
6814,-1,2005
6815,1,4
6816,-1,2006
6817,1,4
6818,1,4
6819,-1,2005
6820,1,4
6821,1,109
6822,1,3
6823,1,4
6824,1,122
6825,1,3
6826,1,5
6827,1,4
6828,1,28
6829,1,4
6830,1,4
6831,1,30
6832,1,3
6833,1,4
6834,1,30
6835,1,4
6836,1,27
6837,1,4
6838,1,137
6839,1,4
6840,1,134
6841,1,127
6842,1,132
6843,1,5
6844,1,138
6845,1,139
6846,1,6
6847,1,4
6848,1,5
6849,1,5
6850,1,6
6851,1,197
6852,1,5
6853,1,179
6854,1,5
6855,1,4
6856,1,180
6857,1,5
6858,1,168
6859,1,4
6860,1,179
6861,1,5
6862,0,310
6863,0,300
6864,1,5
6865,0,302
6866,1,5
6867,1,1
6868,1,5
6869,1,24
6870,1,5
6871,1,23
6872,1,5
6873,1,23
6874,1,6
6875,1,21
6876,1,5
6877,1,22
6878,1,5
6879,1,9
6880,1,5
6881,1,8
6882,1,5
6883,1,9
6884,1,4
6885,1,17
6886,1,16
6887,1,15
6888,1,13
6889,1,7
6890,1,13
6891,1,4
6892,1,5
6893,1,8
6894,1,1
6895,1,5
6896,1,8
6897,1,7
6898,1,8
6899,1,7
6900,1,7
6901,1,6
6902,1,8
6903,1,5
6904,1,11
6905,1,5
6906,1,32
6907,1,30
6908,1,10
6909,1,47
6910,1,13
6911,1,40
6912,1,22
6913,1,27
6914,1,28
6915,1,21
6916,1,14
6917,1,29
6918,1,17
6919,1,23
6920,1,31
6921,1,14
6922,1,37
6923,1,13
6924,1,19
6925,1,15
6926,1,28
6927,1,17
6928,1,24
6929,1,14
6930,1,29
6931,1,14
6932,1,15
6933,1,14
6934,1,28
6935,1,35
6936,1,15
6937,1,34
6938,1,17
6939,1,18
6940,1,20
6941,1,19
6942,1,14
6943,1,21
6944,1,62
6945,1,61
6946,1,15
6947,1,24
6948,1,6
6949,1,20
6950,1,6
6951,1,5
6952,1,7
6953,1,19
6954,1,7
6955,1,19
6956,1,7
6957,1,21
6958,1,8
6959,1,20
6960,1,21
6961,1,8
6962,1,22
6963,1,9
6964,1,18
6965,1,7
6966,1,18
6967,1,17
6968,1,7
6969,1,19
6970,1,8
6971,1,21
6972,1,22
6973,1,8
6974,1,24
6975,1,7
6976,1,18
6977,1,7
6978,1,9
6979,1,6
6980,1,7
6981,1,10
6982,1,6
6983,1,10
6984,1,6
6985,1,10
6986,1,10
6987,1,26
6988,1,6
6989,1,27
6990,1,27
6991,1,7
6992,1,27
6993,1,6
6994,1,23
6995,1,6
6996,1,23
6997,1,6
6998,1,6
6999,1,6
7000,1,6
7001,1,6
7002,1,5
7003,1,7
7004,1,6
7005,1,7
7006,1,6
7007,1,6
7008,1,7
7009,1,36
7010,1,7
7011,1,35
7012,1,6
7013,1,35
7014,1,6
7015,1,6
7016,1,31
7017,1,37
7018,1,37
7019,1,6
7020,1,36
7021,1,6
7022,1,15
7023,1,15
7024,1,6
7025,1,5
7026,1,16
7027,1,3
7028,1,2
7029,1,3
7030,-1,2005
7031,1,3
7032,-1,2008
7033,1,3
7034,-1,2006
7035,-1,2005
7036,1,3
7037,-1,2008
7038,1,2
7039,1,27
7040,1,3
7041,1,2
7042,1,31
7043,1,1
7044,1,25
7045,1,2
7046,1,27
7047,1,3
7048,-1,2005
7049,1,3
7050,-1,2004
7051,1,3
7052,-1,2005
7053,1,2
7054,-1,2006
7055,1,2
7056,1,2
7057,-1,2005
7058,1,2
7059,1,2
7060,1,2
7061,1,2
7062,0,92
7063,1,2
7064,0,87
7065,0,96
7066,1,2
7067,0,88
7068,0,92
7069,1,2
7070,1,897
7071,1,3
7072,1,897
7073,1,2
7074,1,913
7075,1,2
7076,1,886
7077,1,901
7078,1,3
7079,1,931
7080,1,2
7081,1,2
7082,1,256
7083,1,3
7084,1,251
7085,1,3
7086,1,255
7087,1,2
7088,1,2
7089,1,254
7090,1,237
7091,1,2
7092,0,1393
7093,1,2
7094,1,1
7095,0,1386
7096,1,2
7097,0,1409
7098,0,175
7099,0,166
7100,0,164
7101,1,2
7102,0,165
7103,0,168
7104,1,1
7105,0,165
7106,1,2
7107,1,1403
7108,1,2
7109,1,1455
7110,1,2
7111,1,1445
7112,1,2
7113,1,1373
7114,1,3
7115,1,1410
7116,0,3
7117,1,3
7118,0,3
7119,0,3
7120,1,2
7121,1,929
7122,1,956
7123,1,2
7124,1,959
7125,1,2
7126,1,2
7127,1,954
7128,1,2
7129,0,229
7130,1,2
7131,0,217
7132,1,2
7133,0,223
7134,1,2
7135,0,222
7136,1,1
7137,0,217
7138,1,2
7139,1,2
7140,1,1277
7141,1,2
7142,1,2
7143,1,1323
7144,1,1317
7145,1,2
7146,1,1300
7147,1,2
7148,1,1281
7149,1,2
7150,1,156
7151,1,2
7152,1,158
7153,1,150
7154,1,2
7155,1,2
7156,1,160
7157,1,1
7158,1,156
7159,1,2
7160,1,1232
7161,1,2
7162,1,1237
7163,1,1261
7164,1,1267
7165,1,1237
7166,1,2
7167,1,1259
7168,1,2
7169,1,1285
7170,1,69
7171,1,61
7172,1,2
7173,1,66
7174,1,2
7175,1,61
7176,1,2
7177,1,63
7178,1,2
7179,1,57
7180,1,2
7181,1,65
7182,1,2
7183,-1,2006
7184,1,2
7185,-1,2006
7186,1,2
7187,-1,2005
7188,1,2
7189,1,2
7190,1,2
7191,1,2
7192,-1,2007
7193,1,2
7194,0,170
7195,1,2
7196,0,169
7197,1,2
7198,0,167
7199,0,171
7200,1,1
7201,1,3
7202,1,42
7203,1,42
7204,1,2
7205,1,43
7206,1,3
7207,1,45
7208,1,3
7209,1,41
7210,1,2
7211,1,8
7212,1,7
7213,1,7
7214,1,3
7215,1,7
7216,1,7
7217,1,3
7218,1,65
7219,1,2
7220,1,3
7221,1,63
7222,1,3
7223,1,2
7224,1,66
7225,1,4
7226,1,61
7227,1,3
7228,1,58
7229,1,1
7230,1,2
7231,1,2
7232,1,8
7233,1,2
7234,1,8
7235,1,8
7236,1,3
7237,1,8
7238,1,8
7239,1,8
7240,1,2
7241,1,105
7242,1,111
7243,1,2
7244,1,3
7245,1,106
7246,1,4
7247,1,112
7248,1,2
7249,1,105
7250,1,3
7251,1,100
7252,1,3
7253,1,11
7254,1,2
7255,1,11
7256,1,2
7257,1,11
7258,1,2
7259,1,11
7260,1,2
7261,1,10
7262,1,3
7263,1,15
7264,1,14
7265,1,3
7266,1,17
7267,1,4
7268,0,4
7269,1,2
7270,0,4
7271,1,3
7272,0,4
7273,1,2
7274,0,4
7275,1,3
7276,0,4
7277,1,2
7278,1,19
7279,1,3
7280,1,17
7281,1,18
7282,1,19
7283,1,2
7284,1,21
7285,1,3
7286,1,2
7287,1,21
7288,1,4
7289,1,3
7290,1,3
7291,1,4
7292,1,3
7293,1,26
7294,1,4
7295,1,4
7296,1,23
7297,1,3
7298,1,27
7299,1,2
7300,-1,2004
7301,1,3
7302,-1,2003
7303,1,3
7304,-1,2004
7305,1,3
7306,-1,2005
7307,-1,2003
7308,1,3
7309,1,52
7310,1,3
7311,1,45
7312,1,2
7313,1,50
7314,1,3
7315,1,44
7316,1,3
7317,1,2
7318,1,17
7319,1,3
7320,1,17
7321,1,2
7322,1,2
7323,1,3
7324,1,20
7325,1,3
7326,1,16
7327,1,19
7328,1,3
7329,1,18
7330,1,19
7331,1,18
7332,1,2
7333,1,12
7334,1,35
7335,1,5
7336,1,34
7337,1,14
7338,1,45
7339,1,8
7340,1,76
7341,1,9
7342,1,8
7343,1,93
7344,1,7
7345,1,102
7346,1,16
7347,1,118
7348,1,18
7349,1,110
7350,1,21
7351,1,10
7352,1,367
7353,1,14
7354,1,230
7355,1,5
7356,1,91
7357,1,3
7358,1,3
7359,1,4
7360,1,92
7361,1,104
7362,1,4
7363,0,5
7364,1,4
7365,0,5
7366,1,6
7367,0,6
7368,0,6
7369,1,3
7370,1,3
7371,1,3
7372,-1,2009
7373,1,3
7374,-1,2009
7375,1,6
7376,-1,2013
7377,1,4
7378,-1,2032
7379,1,4
7380,-1,2028
7381,1,4
7382,1,3
7383,1,4
7384,1,16
7385,1,5
7386,1,19
7387,1,4
7388,1,19
7389,1,4
7390,1,18
7391,1,3
7392,1,16
7393,1,3
7394,1,3
7395,-1,2005
7396,1,3
7397,1,4
7398,1,3
7399,-1,2004
7400,1,4
7401,-1,2004
7402,-1,2003
7403,1,3
7404,1,2
7405,1,2
7406,0,6
7407,0,5
7408,1,3
7409,0,5
7410,1,3
7411,0,6
7412,0,5
7413,1,3
7414,0,5
7415,1,3
7416,1,3
7417,0,9
7418,1,3
7419,0,8
7420,1,3
7421,0,9
7422,0,9
7423,1,3
7424,1,72
7425,1,3
7426,1,77
7427,1,3
7428,1,81
7429,1,3
7430,1,77
7431,1,3
7432,1,76
7433,1,3
7434,0,3
7435,1,3
7436,0,2
7437,1,3
7438,0,2
7439,1,3
7440,0,3
7441,1,2
7442,0,5
7443,0,5
7444,1,2
7445,0,5
7446,0,5
7447,0,5
7448,1,2
7449,0,5
7450,1,3
7451,1,242
7452,1,3
7453,1,248
7454,1,4
7455,1,3
7456,1,245
7457,1,237
7458,1,1
7459,1,233
7460,1,3
7461,0,2
7462,0,1
7463,1,3
7464,1,2
7465,1,138
7466,1,3
7467,1,143
7468,1,3
7469,1,147
7470,1,2
7471,1,143
7472,1,2
7473,0,7
7474,1,3
7475,0,7
7476,1,2
7477,0,7
7478,1,2
7479,1,3
7480,1,182
7481,1,3
7482,1,177
7483,1,2
7484,1,173
7485,1,170
7486,1,3
7487,1,2
7488,1,219
7489,1,3
7490,1,230
7491,1,215
7492,1,3
7493,1,224
7494,1,3
7495,1,221
7496,1,215
7497,1,3
7498,1,234
7499,1,3
7500,1,145
7501,1,3
7502,1,141
7503,1,2
7504,1,140
7505,1,3
7506,1,142
7507,1,2
7508,1,139
7509,1,2
7510,1,141
7511,1,2
7512,1,140
7513,1,3
7514,1,247
7515,1,2
7516,1,242
7517,1,3
7518,1,2
7519,1,2
7520,1,249
7521,1,245
7522,1,2
7523,1,1474
7524,1,4
7525,1,1465
7526,1,3
7527,1,1428
7528,1,2
7529,1,1451
7530,1,1414
7531,1,1434
7532,1,2
7533,1,1449
7534,1,2
7535,1,1416
7536,0,185
7537,1,3
7538,0,183
7539,0,184
7540,1,2
7541,0,187
7542,0,189
7543,1,1
7544,1,3
7545,1,118
7546,1,3
7547,1,115
7548,1,3
7549,1,119
7550,1,3
7551,1,114
7552,1,3
7553,1,113
7554,1,2
7555,1,9
7556,1,10
7557,1,3
7558,1,10
7559,1,3
7560,1,3
7561,1,9
7562,1,3
7563,1,10
7564,1,3
7565,1,18
7566,1,18
7567,1,20
7568,1,3
7569,1,19
7570,1,3
7571,1,19
7572,1,3
7573,1,20
7574,1,2
7575,1,20
7576,1,3
7577,1,3
7578,1,7
7579,1,3
7580,1,8
7581,1,7
7582,1,4
7583,1,9
7584,1,3
7585,1,8
7586,1,3
7587,1,7
7588,1,8
7589,1,3
7590,1,9
7591,1,4
7592,1,3
7593,1,3
7594,1,2
7595,1,3
7596,1,9
7597,1,3
7598,1,9
7599,1,2
7600,1,12
7601,1,3
7602,1,12
7603,1,12
7604,1,4
7605,1,13
7606,1,3
7607,1,16
7608,1,4
7609,1,15
7610,1,4
7611,1,17
7612,1,3
7613,1,19
7614,1,4
7615,1,21
7616,1,21
7617,1,3
7618,1,9
7619,1,4
7620,1,10
7621,1,3
7622,1,10
7623,1,9
7624,1,2
7625,1,3
7626,1,16
7627,1,4
7628,1,19
7629,1,16
7630,1,3
7631,1,18
7632,1,4
7633,1,17
7634,1,3
7635,1,3
7636,1,4
7637,1,2
7638,1,3
7639,1,3
7640,1,3
7641,1,2
7642,1,25
7643,1,3
7644,1,26
7645,1,3
7646,1,25
7647,1,3
7648,1,26
7649,1,3
7650,1,2
7651,1,151
7652,1,3
7653,1,158
7654,1,4
7655,1,151
7656,1,155
7657,1,4
7658,1,154
7659,1,3
7660,1,164
7661,1,3
7662,1,30
7663,1,5
7664,1,32
7665,1,3
7666,1,32
7667,1,3
7668,1,32
7669,1,31
7670,1,3
7671,1,33
7672,1,3
7673,1,9
7674,1,2
7675,1,3
7676,1,7
7677,1,3
7678,1,7
7679,1,3
7680,1,9
7681,1,2
7682,1,8
7683,1,3
7684,1,3
7685,1,4
7686,1,15
7687,1,3
7688,1,15
7689,1,3
7690,1,15
7691,1,3
7692,1,13
7693,1,3
7694,1,14
7695,1,3
7696,1,15
7697,1,7
7698,1,3
7699,1,7
7700,1,8
7701,1,3
7702,1,7
7703,1,4
7704,1,8
7705,1,3
7706,1,8
7707,1,24
7708,1,3
7709,1,3
7710,1,4
7711,1,26
7712,1,3
7713,1,20
7714,1,3
7715,1,21
7716,1,3
7717,1,20
7718,1,3
7719,1,23
7720,1,2
7721,0,61
7722,0,56
7723,1,3
7724,0,57
7725,1,4
7726,0,57
7727,1,3
7728,0,61
7729,1,14
7730,1,14
7731,1,13
7732,1,202
7733,1,17
7734,1,213
7735,1,7
7736,1,13
7737,1,7
7738,1,7
7739,1,13
7740,1,6
7741,1,13
7742,1,7
7743,1,13
7744,1,7
7745,1,11
7746,1,46
7747,1,13
7748,1,49
7749,1,55
7750,1,53
7751,1,13
7752,1,47
7753,1,13
7754,1,49
7755,1,12
7756,1,8
7757,1,12
7758,1,8
7759,1,11
7760,1,8
7761,1,12
7762,1,7
7763,1,7
7764,1,13
7765,1,7
7766,1,12
7767,1,14
7768,1,13
7769,1,14
7770,1,11
7771,1,14
7772,1,11
7773,1,14
7774,1,15
7775,1,14
7776,1,13
7777,1,25
7778,1,23
7779,1,22
7780,1,33
7781,1,58
7782,1,41
7783,1,59
7784,1,52
7785,1,56
7786,1,62
7787,1,59
7788,1,72
7789,1,61
7790,1,47
7791,1,50
7792,1,20
7793,1,20
7794,1,17
7795,1,18
7796,1,48
7797,1,22
7798,1,45
7799,1,18
7800,1,44
7801,1,17
7802,1,43
7803,1,16
7804,1,52
7805,1,38
7806,1,15
7807,1,36
7808,1,16
7809,1,17
7810,1,38
7811,1,19
7812,1,43
7813,1,21
7814,1,41
7815,1,18
7816,1,38
7817,1,16
7818,1,19
7819,1,5
7820,1,6
7821,1,16
7822,1,5
7823,1,20
7824,1,64
7825,1,17
7826,1,66
7827,1,70
7828,1,17
7829,1,56
7830,1,15
7831,1,56
7832,1,15
7833,1,253
7834,1,16
7835,1,252
7836,1,15
7837,1,257
7838,1,16
7839,1,251
7840,1,15
7841,1,269
7842,1,18
7843,1,27
7844,1,17
7845,1,16
7846,1,28
7847,1,25
7848,1,15
7849,1,25
7850,1,26
7851,1,15
7852,1,34
7853,1,16
7854,1,32
7855,1,15
7856,1,16
7857,1,26
7858,1,15
7859,1,26
7860,1,30
7861,1,15
7862,1,32
7863,1,17
7864,1,49
7865,1,49
7866,1,17
7867,1,51
7868,1,15
7869,1,50
7870,1,13
7871,1,44
7872,1,16
7873,1,48
7874,1,15
7875,1,15
7876,1,19
7877,1,12
7878,1,18
7879,1,14
7880,1,17
7881,1,15
7882,1,22
7883,1,13
7884,1,18
7885,1,14
7886,1,20
7887,1,19
7888,1,15
7889,1,7
7890,1,14
7891,1,6
7892,1,13
7893,1,5
7894,1,15
7895,1,6
7896,1,12
7897,-1,2004
7898,1,14
7899,-1,2003
7900,1,14
7901,-1,2005
7902,-1,2003
7903,-1,2004
7904,1,14
7905,1,27
7906,1,16
7907,1,23
7908,1,14
7909,1,14
7910,1,24
7911,1,15
7912,1,28
7913,1,25
7914,1,9
7915,1,19
7916,1,16
7917,1,9
7918,1,8
7919,1,8
7920,1,16
7921,1,9
7922,1,19
7923,1,22
7924,1,17
7925,1,15
7926,1,21
7927,1,14
7928,1,21
7929,1,14
7930,1,24
7931,1,15
7932,1,22
7933,1,15
7934,1,21
7935,1,14
7936,1,1
7937,1,13
7938,1,6
7939,1,15
7940,1,6
7941,1,14
7942,1,7
7943,1,15
7944,1,6
7945,1,17
7946,1,8
7947,1,16
7948,1,15
7949,1,12
7950,1,14
7951,1,13
7952,1,14
7953,1,15
7954,1,11
7955,1,15
7956,1,13
7957,1,14
7958,1,15
7959,1,13
7960,1,15
7961,1,14
7962,1,14
7963,1,13
7964,1,14
7965,1,14
7966,1,13
7967,1,16
7968,1,13
7969,1,15
7970,1,12
7971,1,15
7972,1,15
7973,1,15
7974,1,19
7975,1,14
7976,1,15
7977,1,16
7978,1,19
7979,1,15
7980,1,14
7981,1,15
7982,1,15
7983,1,13
7984,1,14
7985,1,15
7986,1,14
7987,1,18
7988,1,17
7989,1,12
7990,1,15
7991,1,13
7992,1,16
7993,1,14
7994,1,15
7995,1,13
7996,1,11
7997,1,17
7998,1,20
7999,1,18
8000,1,18
8001,1,3
8002,1,15
8003,1,19
