dominant_type_share,p90_long_over_bin_long,p90_mid_over_bin_mid,thin_item_share,max_face_area_load_over_floor,tight_bin_large_piece_interaction
0.125,0.4983333333333333,0.5433333333333333,0.5,1.7966666666666666,0.0
0.14285714285714285,0.5133333333333333,0.5466666666666666,0.7142857142857143,1.7633333333333334,0.0
0.07692307692307693,0.4966666666666667,0.5333333333333333,0.6923076923076923,2.9353333333333333,0.009083481481481493
0.1,0.5033333333333333,0.5366666666666667,0.8,2.5073333333333334,0.0
0.2,0.5366666666666667,0.5700000000000001,0.6,2.0273333333333334,0.0
0.25,0.5083333333333333,0.5233333333333333,0.0,0.82,0.0
0.06666666666666667,0.5133333333333333,0.5666666666666667,0.4666666666666667,3.017333333333333,0.04874385185185186
0.05555555555555555,0.5333333333333333,0.5666666666666667,0.5,3.8193333333333332,0.17106962962962963
0.09090909090909091,0.5333333333333333,0.5,0.5454545454545454,2.262,0.0
0.125,0.48833333333333334,0.5333333333333333,0.75,1.638,0.0
0.07692307692307693,0.5466666666666666,0.5666666666666667,0.46153846153846156,3.056,0.06289096296296297
0.2,0.5133333333333333,0.5533333333333333,0.6,1.3686666666666667,0.0
0.14285714285714285,0.5333333333333333,0.5666666666666667,0.7142857142857143,3.0913333333333335,0.0033303703703703833
0.07692307692307693,0.5333333333333333,0.56,0.7692307692307693,3.3313333333333333,0.07979851851851853
0.0625,0.5333333333333333,0.55,0.6875,3.759333333333333,0.1435851851851852
0.08333333333333333,0.5333333333333333,0.5633333333333332,0.75,2.687333333333333,0.0
0.1111111111111111,0.5399999999999999,0.5733333333333334,0.6666666666666666,2.167333333333333,0.0
0.1,0.5333333333333333,0.5399999999999999,0.7,2.546666666666667,0.0
0.1,0.5333333333333333,0.5666666666666667,0.8,2.2306666666666666,0.0
0.16666666666666666,0.5333333333333333,0.5333333333333333,0.5,1.2586666666666666,0.0
0.1111111111111111,0.49333333333333335,0.5399999999999999,0.5555555555555556,1.8106666666666666,0.0
0.08333333333333333,0.53,0.5333333333333333,0.6666666666666666,2.6333333333333333,0.0
0.125,0.48833333333333334,0.5333333333333333,0.625,1.6173333333333333,0.0
0.07692307692307693,0.5466666666666666,0.5666666666666667,0.5384615384615384,3.0766666666666667,0.07130962962962964
0.2,0.5366666666666667,0.5700000000000001,0.8,2.6146666666666665,0.0
0.08333333333333333,0.48333333333333334,0.5333333333333333,0.75,2.594,0.0
0.1,0.5366666666666667,0.5700000000000001,0.7,2.4873333333333334,0.0
0.13333333333333333,0.5333333333333333,0.5666666666666667,0.7333333333333333,3.712,0.12202666666666667
0.125,0.475,0.5666666666666667,0.375,1.4633333333333334,0.0
0.08333333333333333,0.5333333333333333,0.53,0.4166666666666667,2.394,0.0
0.1111111111111111,0.5533333333333333,0.5133333333333333,0.6666666666666666,2.0813333333333333,0.0
0.1111111111111111,0.5533333333333333,0.5733333333333334,0.6666666666666666,2.268,0.0
0.1111111111111111,0.48666666666666664,0.5133333333333333,0.3333333333333333,1.682,0.0
0.07142857142857142,0.5333333333333333,0.5566666666666668,0.5714285714285714,2.904,0.02629925925925926
0.07692307692307693,0.5333333333333333,0.5666666666666667,0.46153846153846156,2.5566666666666666,0.0
0.07142857142857142,0.5233333333333333,0.5566666666666668,0.5714285714285714,3.0073333333333334,0.03691244444444444
0.14285714285714285,0.5133333333333333,0.49333333333333335,0.42857142857142855,1.4066666666666667,0.0
0.07692307692307693,0.5266666666666667,0.56,0.6153846153846154,2.8026666666666666,0.022471111111111122
0.25,0.5033333333333334,0.56,0.5,0.7606666666666667,0.0
0.2,0.5,0.5399999999999999,0.4,0.8973333333333333,0.0
0.09090909090909091,0.5333333333333333,0.5666666666666667,0.6363636363636364,2.506666666666667,0.0
0.5,0.31666666666666665,0.53,0.5,0.29133333333333333,0.0
0.06666666666666667,0.5133333333333333,0.5666666666666667,0.6666666666666666,3.2506666666666666,0.04768296296296296
0.2,0.49333333333333335,0.46,0.4,0.8733333333333333,0.0
