footprint_pressure,spare_cap_x_n_tall_items,n_long_tall_items
0.7326666666666667,19879,0
0.792,18401,0
0.8166666666666667,35130,0
0.8273333333333334,55719,0
1.01,33855,0
0.472,27735,0
1.0173333333333334,30132,0
0.522,0,0
1.058,14504,0
0.866,10324,0
0.5606666666666666,22186,0
1.0526666666666666,34360,0
0.208,0,0
1.2513333333333334,9816,0
0.908,27564,0
0.6753333333333333,20701,0
0.42866666666666664,29141,0
1.1426666666666667,21891,0
0.7986666666666666,16055,0
0.9553333333333334,39285,0
0.642,0,0
0.3313333333333333,0,0
0.5753333333333334,26793,0
1.2153333333333334,3914,0
1.2793333333333334,1610,0
0.064,0,0
0.048,0,0
1.0246666666666666,22964,0
0.25133333333333335,0,0
0.9113333333333333,19200,0
1.054,18854,0
0.8213333333333334,16346,0
0.8073333333333333,35734,0
0.5493333333333333,22734,0
0.6206666666666667,0,0
0.49533333333333335,28017,0
0.774,18441,0
0.9273333333333333,33030,0
0.9013333333333333,28224,0
0.8853333333333333,32400,0
0.6046666666666667,0,0
0.47933333333333333,28881,0
0.9433333333333334,30438,0
0.7746666666666666,31826,0
0.7906666666666666,27650,0
0.658,39814,0
0.8913333333333333,8894,0
0.8826666666666667,31228,0
0.8186666666666667,27674,0
0.68,0,0
0.722,31534,0
0.868,37464,0
0.6993333333333334,36510,0
0.812,15607,0
0.5333333333333333,23598,0
0.962,20972,0
0.5653333333333334,22662,0
0.8906666666666667,29487,0
0.766,27040,0
0.8153333333333334,36513,0
0.7546666666666667,19134,0
0.7406666666666667,29900,0
0.8033333333333333,0,0
0.6366666666666667,0,0
0.5546666666666666,26539,0
0.518,27545,0
0.6226666666666667,51408,0
0.664,48532,0
0.6726666666666666,17116,0
0.886,37344,0
0.902,34752,0
0.7773333333333333,30550,0
0.8666666666666667,31244,0
0.7586666666666667,33554,0
0.65,19604,0
1.0353333333333334,29565,0
0.6246666666666667,21034,0
0.5493333333333333,24750,0
1.1426666666666667,10836,0
0.49533333333333335,30033,0
0.9446666666666667,29444,0
1.1266666666666667,15012,0
0.5113333333333333,27945,0
0.458,0,0
0.75,13729,0
0.9253333333333333,39357,0
0.7426666666666667,14970,0
0.4493333333333333,30996,0
0.776,18548,0
0.884,37023,0
0.5433333333333333,0,0
0.2966666666666667,0,0
1.3633333333333333,-12072,0
1.2993333333333332,600,0
1.0793333333333333,15190,0
0.4086666666666667,0,0
0.3446666666666667,0,0
1.252,4800,0
0.5993333333333334,47616,0
1.3753333333333333,-9138,0
0.476,56908,0
0.9513333333333334,9354,0
0.7046666666666667,17794,0
1.0193333333333334,35829,0
0.7633333333333333,33562,0
1.246,17859,0
0.5833333333333334,24017,0
1.0626666666666666,17316,0
0.6946666666666667,35858,0
0.7846666666666666,17019,0
0.48533333333333334,25902,0
1.01,16364,0
0.5566666666666666,0,0
0.9386666666666666,22575,0
0.43133333333333335,31185,0
1.064,5798,0
0.8453333333333334,22242,0
0.95,27840,0
0.928,27684,0
0.9913333333333333,23526,0
0.9693333333333334,24808,0
1.0053333333333334,12642,0
0.8226666666666667,27218,0
0.8386666666666667,23042,0
0.7293333333333333,20564,0
0.666,17516,0
0.8746666666666667,32079,0
0.7813333333333333,28578,0
0.9413333333333334,18978,0
0.9406666666666667,15090,0
0.882,21934,0
0.7153333333333334,32334,0
0.6833333333333333,36954,0
0.6406666666666667,18946,0
0.8373333333333334,14177,0
0.718,37966,0
0.748,21078,0
0.89,28746,0
1.0,12134,0
0.678,22745,0
0.7933333333333333,30534,0
0.7893333333333333,19640,0
0.8326666666666667,12316,0
0.732,17462,0
0.6206666666666667,0,0
0.506,0,0
1.1166666666666667,21688,0
0.23266666666666666,0,0
1.0686666666666667,30904,0
0.3446666666666667,0,0
1.3153333333333332,-2856,0
0.2806666666666667,0,0
0.6633333333333333,41280,0
0.764,17168,0
0.896,41163,0
0.5173333333333333,23592,0
1.184,4870,0
0.996,29586,0
1.0546666666666666,22868,0
0.946,22700,0
0.8866666666666667,25656,0
0.6766666666666666,40842,0
0.6473333333333333,18546,0
0.8266666666666667,41778,0
0.752,33410,0
0.8586666666666667,21804,0
0.6786666666666666,18138,0
0.7206666666666667,43014,0
0.9393333333333334,18764,0
0.488,28426,0
1.172,7389,0
1.4273333333333333,-16680,0
1.124,14301,0
1.188,14304,0
0.7086666666666667,40254,0
1.1426666666666667,15843,0
1.2066666666666668,12387,0
0.7726666666666666,33918,0
0.5813333333333334,22440,0
0.2846666666666667,33935,0
1.1286666666666667,16182,0
0.896,24626,0
0.764,37152,0
0.9993333333333333,43179,0
0.6386666666666667,0,0
0.8713333333333333,14139,0
0.568,56416,0
0.914,36879,0
0.5133333333333333,27828,0
1.0646666666666667,25686,0
1.0166666666666666,32598,0
0.6433333333333333,20023,0
0.6913333333333334,47124,0
0.9686666666666667,14654,0
0.6013333333333334,22497,0
0.894,23174,0
1.3406666666666667,-2120,0
0.31933333333333336,0,0
0.25133333333333335,0,0
1.4086666666666667,-20580,0
0.4786666666666667,25330,0
0.6086666666666667,21256,0
0.7206666666666667,15784,0
0.7746666666666666,36600,0
0.9333333333333333,32224,0
0.7046666666666667,19339,0
0.7746666666666666,29378,0
0.31533333333333335,0,0
0.992,18134,0
0.582,26393,0
1.056,18116,0
1.236,5466,0
1.2293333333333334,9765,0
0.43066666666666664,27634,0
0.7453333333333333,35014,0
0.754,59607,0
0.826,14260,0
0.5746666666666667,55616,0
0.866,43191,0
1.3226666666666667,-5454,0
0.6333333333333333,42632,0
0.9466666666666667,25626,0
0.5593333333333333,25641,0
1.0086666666666666,27882,0
0.9893333333333333,20176,0
0.7633333333333333,30474,0
1.318,-6882,0
0.5886666666666667,26287,0
0.722,35566,0
0.858,32692,0
0.9066666666666666,39504,0
0.6733333333333333,20961,0
0.6886666666666666,18016,0
0.8566666666666667,25598,0
0.7233333333333334,42660,0
0.8646666666666667,13779,0
0.896,46005,0
1.0633333333333332,7643,0
0.47733333333333333,0,0
0.8213333333333334,34704,0
0.81,35226,0
0.8553333333333333,56355,0
1.102,31035,0
0.49066666666666664,0,0
0.6753333333333333,52042,0
0.9626666666666667,9430,0
1.3433333333333333,-11172,0
0.23666666666666666,37853,0
1.1033333333333333,1444,0
0.472,30122,0
0.5833333333333334,22473,0
0.992,16742,0
0.8073333333333333,13746,0
0.7726666666666666,61149,0
0.618,19820,0
0.9573333333333334,22048,0
0.63,24849,0
0.44266666666666665,32940,0
1.1953333333333334,5022,0
0.7686666666666667,38102,0
0.736,15772,0
0.716,39436,0
0.944,20950,0
0.6893333333333334,24500,0
0.262,36423,0
0.9053333333333333,8147,0
0.67,45394,0
1.1966666666666668,2520,0
0.38333333333333336,33289,0
0.752,34392,0
0.828,33866,0
0.8053333333333333,18042,0
0.6353333333333333,42846,0
0.9446666666666667,25412,0
0.5693333333333334,48968,0
1.0106666666666666,19290,0
0.6773333333333333,19975,0
0.9026666666666666,42462,0
0.798,55653,0
0.7433333333333333,16914,0
0.8366666666666667,51645,0
1.088,31908,0
0.3506666666666667,30874,0
0.7506666666666667,15673,0
0.8093333333333333,17324,0
0.6133333333333333,20358,0
0.9466666666666667,12639,0
0.606,48482,0
0.974,19776,0
1.1973333333333334,10230,0
0.38266666666666665,30719,0
1.37,-10340,0
0.21,0,0
0.6546666666666666,45104,0
0.9166666666666666,41925,0
0.75,62565,0
0.86,11918,0
0.7026666666666667,44928,0
1.0326666666666666,11846,0
0.5273333333333333,0,0
0.748,18775,0
0.5273333333333333,0,0
0.976,8513,0
1.0666666666666667,21207,0
0.7753333333333333,15978,0
0.32133333333333336,32929,0
1.1306666666666667,17751,0
0.4493333333333333,28212,0
0.6953333333333334,19218,0
0.8846666666666667,44733,0
0.7913333333333333,41446,0
0.862,25150,0
0.6706666666666666,20375,0
0.9253333333333333,34998,0
0.5973333333333334,46748,0
1.5093333333333334,-21176,0
0.5813333333333334,51728,0
0.536,27356,0
0.7086666666666667,64605,0
0.562,0,0
0.9453333333333334,57552,0
1.04,5345,0
0.686,72069,0
0.8213333333333334,13567,0
0.504,29186,0
0.68,19017,0
0.5813333333333334,0,0
0.54,54604,0
0.7406666666666667,66639,0
0.7666666666666667,15377,0
0.508,58264,0
0.9993333333333333,16916,0
0.8766666666666667,13633,0
1.318,-13564,0
0.338,0,0
0.9733333333333334,24352,0
0.6566666666666666,45318,0
0.6766666666666666,70095,0
1.072,3515,0
0.82,0,0
0.7486666666666667,15566,0
0.7213333333333334,0,0
0.8746666666666667,63760,0
0.7473333333333333,60807,0
0.8013333333333333,15883,0
0.766,62349,0
0.8233333333333334,25574,0
0.9486666666666667,8161,0
0.796,13322,0
0.784,62421,0
0.7073333333333334,18871,0
0.8,56157,0
0.8346666666666667,29084,0
0.6726666666666666,46096,0
0.876,26208,0
0.6313333333333333,48972,0
0.7713333333333333,17238,0
0.7,33162,0
0.6,20577,0
0.9073333333333333,51039,0
0.7113333333333334,36672,0
0.7526666666666667,33796,0
0.7546666666666667,41384,0
0.97,11102,0
0.8986666666666666,20890,0
1.024,5819,0
0.7986666666666666,14441,0
0.7086666666666667,69447,0
0.7826666666666666,16529,0
0.5973333333333334,50780,0
0.9513333333333334,21524,0
0.954,11966,0
0.8826666666666667,22618,0
1.008,6683,0
0.8553333333333333,11844,0
0.7826666666666666,15305,0
0.7246666666666667,66855,0
0.7406666666666667,60591,0
0.894,26128,0
0.6133333333333333,49052,0
0.9353333333333333,23252,0
0.572,51928,0
0.8753333333333333,25100,0
0.632,50080,0
0.9313333333333333,12438,0
0.86,23562,0
0.9853333333333333,7155,0
0.76,15777,0
0.7473333333333333,65439,0
0.744,17865,0
0.7633333333333333,59175,0
0.636,48108,0
0.9126666666666666,24196,0
0.8946666666666667,13444,0
0.912,56622,0
0.8006666666666666,42230,0
0.7593333333333333,45106,0
0.8193333333333334,43258,0
0.8406666666666667,72868,0
0.8566666666666667,64516,0
0.7293333333333333,61374,0
0.874,0,0
0.8253333333333334,11955,0
0.966,40773,0
0.8546666666666667,31664,0
0.8133333333333334,34540,0
0.8713333333333333,10980,0
0.8133333333333334,56256,0
0.8293333333333334,49992,0
0.702,41986,0
0.6486666666666666,0,0
0.9233333333333333,44775,0
0.7246666666666667,63183,0
0.7666666666666667,17393,0
0.982,34509,0
0.76,17321,0
0.8713333333333333,27072,0
0.706,65121,0
0.556,53656,0
0.688,65688,0
0.6606666666666666,44862,0
0.7413333333333333,16807,0
0.816,28056,0
0.748,62916,0
0.8733333333333333,32692,0
1.0,8987,0
1.3053333333333332,-2875,0
0.6966666666666667,0,0
0.474,26228,0
1.026,5926,0
0.63,22073,0
0.9353333333333333,10211,0
1.254,-7228,0
0.402,0,0
0.7686666666666667,15484,0
0.8873333333333333,12515,0
1.138,454,0
0.8586666666666667,72112,0
0.7946666666666666,76720,0
0.904,12929,0
0.37066666666666664,63160,0
1.1366666666666667,12020,0
0.5253333333333333,0,0
0.918,58136,0
0.5893333333333334,0,0
0.7806666666666666,17575,0
0.494,53868,0
1.2286666666666666,19768,0
0.2786666666666667,0,0
1.1646666666666667,24376,0
0.3426666666666667,0,0
0.9733333333333334,34725,0
1.2766666666666666,10552,0
0.23066666666666666,0,0
1.2126666666666666,15160,0
1.0213333333333334,27813,0
0.486,28319,0
1.0853333333333333,18309,0
0.848,60078,0
0.782,14809,0
0.6566666666666666,51014,0
0.9733333333333334,18656,0
1.206,7227,0
1.092,46552,0
0.538,0,0
1.028,51160,0
0.8366666666666667,54813,0
1.3973333333333333,-896,0
1.3333333333333333,3712,0
1.142,19227,0
0.5686666666666667,0,0
0.9386666666666666,59152,0
0.864,52701,0
0.7886666666666666,59727,0
0.7026666666666667,18545,0
0.8046666666666666,57135,0
1.018,8798,0
0.992,46902,0
0.9466666666666667,16282,0
0.9206666666666666,59908,0
1.046,31053,0
0.9193333333333333,8676,0
0.6606666666666666,76359,0
0.8466666666666667,12137,0
0.8306666666666667,14225,0
0.5493333333333333,55388,0
0.958,19792,0
0.746,18668,0
0.8,13385,0
0.5746666666666667,22007,0
0.5586666666666666,24095,0
0.9486666666666667,40485,0
0.686,39532,0
0.8213333333333334,35648,0
0.7273333333333334,36656,0
0.8206666666666667,31778,0
0.7493333333333333,45696,0
0.8746666666666667,21212,0
0.874,32548,0
0.7606666666666667,50961,0
0.7466666666666667,20603,0
0.802,46647,0
0.7053333333333334,22041,0
0.584,22665,0
0.796,38508,0
0.88,28822,0
0.934,18256,0
0.7086666666666667,35500,0
0.7986666666666666,39680,0
0.6926666666666667,39676,0
0.8146666666666667,35504,0
0.82,46527,0
0.6873333333333334,22081,0
0.8613333333333333,42213,0
0.646,23519,0
0.8746666666666667,18670,0
0.8333333333333334,20108,0
0.6746666666666666,36022,0
0.8086666666666666,41262,0
0.9146666666666666,47316,0
0.9306666666666666,41052,0
0.8033333333333333,36026,0
0.762,38902,0
1.04,22292,0
0.648,23332,0
0.8873333333333333,14825,0
0.8873333333333333,32614,0
0.7346666666666667,19986,0
0.858,36724,0
0.9033333333333333,28438,0
0.9286666666666666,13387,0
0.78,38524,0
0.926,22864,0
1.2313333333333334,-860,0
0.6226666666666667,23314,0
0.8026666666666666,32156,0
1.108,8432,0
1.132,3405,0
0.952,16742,0
0.6466666666666666,40466,0
1.18,-3507,0
0.582,24377,0
1.244,-13011,0
0.8686666666666667,50205,0
0.6386666666666667,20855,0
0.6773333333333333,44432,0
0.83,30748,0
0.44466666666666665,29135,0
0.4513333333333333,26653,0
0.992,36267,0
0.5153333333333333,25501,0
0.8006666666666666,35140,0
0.9393333333333334,39303,0
0.534,26015,0
0.7666666666666667,38192,0
0.2946666666666667,0,0
0.7886666666666666,32380,0
0.922,35162,0
0.7306666666666667,23062,0
0.498,0,0
1.166,27579,0
0.602,0,0
0.9106666666666666,31652,0
1.026,19290,0
1.4713333333333334,-8007,0
1.216,7928,0
0.49466666666666664,25247,0
0.944,22486,0
0.18,37764,0
0.8726666666666667,31758,0
0.998,11920,0
0.7726666666666666,29164,0
0.6233333333333333,25249,0
0.582,26687,0
0.9253333333333333,32709,0
0.372,30015,0
0.5953333333333334,68721,0
0.8126666666666666,72896,0
0.7093333333333334,14206,0
0.8946666666666667,33312,0
0.806,49455,0
0.616,22449,0
0.9433333333333334,29217,0
0.654,64107,0
0.6593333333333333,56433,0
1.11,23908,0
0.6153333333333333,0,0
0.7366666666666667,54615,0
0.946,39132,0
0.5986666666666667,24515,0
1.2466666666666666,33726,0
0.8973333333333333,37122,0
0.6426666666666667,47622,0
0.6966666666666667,60627,0
1.0566666666666666,52895,0
0.7353333333333333,81324,0
0.9933333333333333,48795,0
0.25533333333333336,0,0
1.0113333333333334,41784,0
0.952,26292,0
0.774,14733,0
0.8793333333333333,41505,0
0.944,46980,0
0.12866666666666668,0,0
0.7033333333333334,87792,0
1.094,19629,0
1.1373333333333333,56070,0
0.8713333333333333,32698,0
0.838,35118,0
0.9533333333333334,27106,0
1.168,17418,0
0.918,28638,0
0.8526666666666667,33050,0
0.8173333333333334,70140,0
0.9586666666666667,45100,0
0.6373333333333333,17158,0
0.9266666666666666,55244,0
1.2193333333333334,9012,0
0.7886666666666666,52260,0
0.3913333333333333,0,0
0.9313333333333333,11502,0
0.572,20952,0
0.8986666666666666,63032,0
0.9153333333333333,73585,0
0.5233333333333333,22595,0
0.5706666666666667,0,0
0.7553333333333333,38026,0
0.502,26862,0
0.6053333333333333,75930,0
0.20866666666666667,0,0
0.37066666666666664,0,0
0.8726666666666667,49732,0
0.5873333333333334,50842,0
0.44333333333333336,25835,0
0.664,20721,0
0.7686666666666667,51771,0
0.696,19209,0
0.32266666666666666,0,0
0.45666666666666667,88239,0
1.0913333333333333,41646,0
0.854,51165,0
0.654,20565,0
0.6693333333333333,45250,0
0.822,56016,0
0.48933333333333334,28239,0
0.32266666666666666,0,0
0.238,0,0
0.9926666666666667,31012,0
0.736,17769,0
0.9473333333333334,47268,0
0.99,42628,0
0.862,58164,0
0.44666666666666666,62040,0
0.5286666666666666,56448,0
0.534,25245,0
0.8986666666666666,38199,0
0.926,35415,0
0.4886666666666667,0,0
0.17533333333333334,0,0
0.77,52677,0
1.374,-14598,0
0.652,69840,0
0.57,20045,0
0.368,70164,0
0.9306666666666666,33348,0
1.138,20704,0
0.2846666666666667,0,0
1.05,32790,0
0.448,25146,0
0.71,34938,0
1.046,24813,0
1.1646666666666667,20391,0
0.082,0,0
0.12666666666666668,0,0
0.9666666666666667,25352,0
0.04666666666666667,0,0
0.6653333333333333,40926,0
0.9226666666666666,27260,0
0.6113333333333333,23138,0
0.7546666666666667,40076,0
0.404,0,0
0.7906666666666666,55888,0
0.7446666666666667,17566,0
1.0466666666666666,18872,0
0.486,79893,0
0.422,30565,0
1.0,23046,0
0.798,37998,0
0.742,62460,0
0.7086666666666667,67300,0
0.662,75420,0
0.7606666666666667,39542,0
0.8086666666666666,36086,0
0.776,57768,0
0.55,25134,0
0.824,109980,0
0.83,64632,0
0.6133333333333333,91184,0
0.444,0,0
0.956,22668,0
0.598,0,0
0.44866666666666666,63854,0
0.978,9472,0
0.924,55890,0
1.1426666666666667,7806,0
0.9753333333333334,39480,0
0.7713333333333333,60524,0
0.746,0,0
0.582,23517,0
0.30533333333333335,0,0
0.614,22005,0
0.504,106080,0
0.748,75816,0
0.604,51136,0
0.2673333333333333,0,0
0.432,0,0
0.8166666666666667,50025,0
0.4806666666666667,0,0
0.6306666666666667,21979,0
0.416,26763,0
0.8913333333333333,12957,0
0.6433333333333333,21521,0
0.6093333333333333,23559,0
0.08,0,0
0.38066666666666665,27529,0
1.006,41910,0
0.5153333333333333,0,0
0.6746666666666666,46556,0
0.8093333333333333,60147,0
0.334,29559,0
1.076,13308,0
0.71,68508,0
0.724,42816,0
0.81,15360,0
0.6626666666666666,20362,0
0.048,0,0
1.166,34275,0
0.9,40896,0
0.46066666666666667,23769,0
0.9966666666666667,20514,0
0.44266666666666665,0,0
0.5486666666666666,24832,0
0.12,0,0
0.566,70173,0
0.68,58626,0
0.698,77724,0
0.8506666666666667,31236,0
0.9853333333333333,23872,0
0.68,0,0
0.6946666666666667,120380,0
0.5753333333333334,52388,0
0.792,29346,0
1.032,19812,0
0.782,56700,0
0.618,23356,0
0.32,73620,0
0.9666666666666667,20756,0
0.998,21118,0
1.0173333333333334,35568,0
0.678,38172,0
0.984,23268,0
0.622,22182,0
0.696,19773,0
1.028,16764,0
0.624,87360,0
0.912,29172,0
0.194,0,0
0.442,89649,0
0.8886666666666667,84935,0
0.932,7068,0
0.4533333333333333,27092,0
0.8526666666666667,82055,0
0.6846666666666666,20903,0
1.246,18075,0
1.0446666666666666,17058,0
1.2113333333333334,14301,0
0.856,47064,0
0.7673333333333333,37322,0
1.0466666666666666,46610,0
0.24866666666666667,0,0
0.5506666666666666,97960,0
0.712,0,0
0.6613333333333333,84272,0
0.552,99168,0
0.38466666666666666,28638,0
0.8113333333333334,0,0
0.5746666666666667,19356,0
0.9826666666666667,25984,0
0.9853333333333333,49092,0
0.856,54057,0
1.0453333333333332,31605,0
0.30933333333333335,0,0
0.9986666666666667,40947,0
0.7026666666666667,14952,0
0.49133333333333334,24107,0
0.31533333333333335,0,0
0.7173333333333334,41794,0
0.8933333333333333,39363,0
0.722,57861,0
1.378,1356,0
0.6253333333333333,51754,0
0.74,15852,0
0.6873333333333334,67542,0
0.6886666666666666,61491,0
0.22933333333333333,0,0
0.6906666666666667,44166,0
0.854,40347,0
0.47733333333333333,62716,0
0.8053333333333333,15485,0
1.0946666666666667,37970,0
0.854,83565,0
0.5746666666666667,73038,0
0.534,21639,0
0.8706666666666667,97800,0
0.7633333333333333,52935,0
1.1846666666666668,10504,0
0.6993333333333334,0,0
1.2653333333333334,-1972,0
0.9953333333333333,40356,0
0.9266666666666666,28776,0
0.9193333333333333,11636,0
0.406,0,0
0.7586666666666667,0,0
0.8953333333333333,34401,0
0.578,78714,0
0.402,68028,0
0.442,0,0
0.814,11108,0
0.8833333333333333,11060,0
0.7746666666666666,33478,0
0.758,54639,0
1.1746666666666667,21770,0
0.63,0,0
0.7486666666666667,52833,0
1.0686666666666667,26380,0
0.45466666666666666,85518,0
0.328,102888,0
0.734,18409,0
0.69,19491,0
0.836,44622,0
0.8313333333333334,46689,0
0.738,60651,0
0.72,40656,0
0.6566666666666666,64650,0
0.626,0,0
0.8026666666666666,48252,0
0.7186666666666667,19835,0
0.7313333333333333,18458,0
0.8066666666666666,42816,0
0.6533333333333333,70746,0
0.6166666666666667,20185,0
0.6526666666666666,43254,0
0.6593333333333333,21410,0
0.48,0,0
0.5086666666666667,22041,0
0.752,40174,0
0.7233333333333334,18281,0
0.9393333333333334,49736,0
1.0153333333333334,38940,0
0.5986666666666667,0,0
0.278,0,0
0.8446666666666667,66428,0
0.7306666666666667,84080,0
0.43733333333333335,91716,0
0.5206666666666667,0,0
1.01,7440,0
1.0853333333333333,29952,0
0.24666666666666667,0,0
1.1653333333333333,16992,0
0.44066666666666665,0,0
1.0533333333333332,32084,0
0.772,16695,0
0.782,49203,0
0.822,44883,0
0.6486666666666666,65811,0
0.2866666666666667,0,0
0.544,81918,0
0.526,54834,0
0.9013333333333333,21898,0
0.382,27831,0
0.8506666666666667,43383,0
0.784,50535,0
0.24266666666666667,0,0
0.8826666666666667,38532,0
0.816,45684,0
0.702,58923,0
0.5106666666666667,22948,0
0.772,16638,0
0.5606666666666666,0,0
0.114,0,0
0.76,52719,0
0.5546666666666666,0,0
0.55,0,0
0.6626666666666666,20419,0
0.7926666666666666,17426,0
0.8053333333333333,16049,0
0.7366666666666667,56307,0
0.7706666666666667,53103,0
0.626,73530,0
0.7693333333333333,15473,0
0.176,37224,0
0.646,45474,0
0.8246666666666667,56644,0
0.7873333333333333,30724,0
0.982,63990,0
0.848,42840,0
0.6913333333333334,19793,0
0.8946666666666667,80780,0
0.9633333333333334,39993,0
0.6466666666666666,22787,0
0.29333333333333333,35448,0
0.942,49540,0
0.6913333333333334,19898,0
0.7426666666666667,111740,0
0.728,14550,0
0.502,23151,0
1.2473333333333334,5808,0
0.32866666666666666,0,0
