spare_cap_x_long_item,dim_l_max_to_veh_l,wl_total_x_sku_counts
1594.923076923077,0.55,16087.5
7117.142857142857,0.5666666666666667,4372.0833331
2256.25,0.5666666666666667,13490.000004
3040.416666666667,0.5666666666666667,14790.0
1716.2857142857142,0.55,19582.5
4320.8,0.5666666666666667,10370.833330000001
0.0,0.5,443.3333334
2592.5454545454545,0.5333333333333333,11206.25
2416.5454545454545,0.5333333333333333,11540.833337
2030.1666666666665,0.55,12965.000004
2893.818181818182,0.5666666666666667,11270.416663
0.0,0.4166666666666667,265.0
2713.4545454545455,0.55,11197.083337
2296.5,0.55,13809.999996
5335.0,0.5666666666666667,8343.749999700001
4274.7,0.5666666666666667,9025.0
5731.0,0.5666666666666667,8287.499999700001
1198.3846153846155,0.5333333333333333,14440.833329000001
1127.6666666666665,0.5333333333333333,12684.999996
5408.333333333333,0.5666666666666667,8561.25
2562.0,0.5333333333333333,13149.999996
-165.0,0.55,24420.0
2868.111111111111,0.5333333333333333,7143.75
5839.25,0.55,6060.0
-413.88235294117646,0.55,28170.416661
5376.0,0.5333333333333333,6116.6666664
18396.0,0.5333333333333333,473.3333334
4258.0,0.55,7949.9999997
3605.7272727272725,0.5666666666666667,10981.6666663
12096.0,0.5333333333333333,900.0
1458.4285714285713,0.55,17966.666662
2939.6363636363635,0.5333333333333333,11330.0
3808.0,0.5333333333333333,8051.2499997
20328.0,0.5333333333333333,340.0
3339.4,0.5666666666666667,9091.666667
0.0,0.45,762.5000001000001
6260.5,0.5666666666666667,10108.333330000001
2140.8,0.5333333333333333,8170.8333330000005
0.0,0.45,7816.6666669999995
2587.75,0.55,14745.0
3905.6000000000004,0.5666666666666667,8920.833333
12461.333333333332,0.5666666666666667,695.0000001000001
5309.75,0.5333333333333333,6573.3333336
1261.6000000000001,0.5333333333333333,21362.500004999998
1582.5714285714284,0.5666666666666667,18176.666662
7562.666666666666,0.55,7252.4999997
1445.3000000000002,0.5333333333333333,9725.0
11060.0,0.5333333333333333,1107.5000001
1878.2307692307693,0.55,16315.0
0.0,0.48333333333333334,1658.3333332
10161.142857142857,0.5666666666666667,5880.0
6845.25,0.5666666666666667,6383.3333336
2658.727272727273,0.55,11508.75
1107.0,0.5333333333333333,14522.083329000001
5899.6,0.5666666666666667,9933.333333
2411.777777777778,0.5666666666666667,6716.25
2922.2307692307695,0.55,15930.416670999999
10047.0,0.5666666666666667,6693.3333336
5148.0,0.5333333333333333,9345.833333
8752.333333333332,0.5666666666666667,3555.0
3610.8571428571427,0.5666666666666667,4296.25
119.05882352941177,0.5666666666666667,25478.75
5708.727272727273,0.5666666666666667,11187.916663
4356.666666666666,0.5333333333333333,3552.4999998000003
2138.8571428571427,0.5666666666666667,18223.333338
6747.75,0.5666666666666667,5370.0
3563.75,0.55,12795.0
3269.428571428571,0.5333333333333333,4984.5833331
3019.0,0.5666666666666667,13575.0
4954.5,0.5666666666666667,11654.166669999999
3774.909090909091,0.5666666666666667,12356.666663
5078.7,0.5333333333333333,9845.833333
2345.2727272727275,0.5333333333333333,11320.833337
2882.909090909091,0.55,10546.25
3719.8,0.55,8962.5
2256.333333333333,0.5666666666666667,15069.999996
1830.0,0.5333333333333333,8862.5
2429.090909090909,0.5666666666666667,11215.416663
3532.6363636363635,0.5333333333333333,12480.416663
3414.6666666666665,0.55,15170.000004
3389.4545454545455,0.55,11252.083337
2754.8181818181815,0.5666666666666667,11623.333337
1218.769230769231,0.5333333333333333,13698.75
-2213.2352941176473,0.5666666666666667,28142.083339
3586.8,0.5333333333333333,8970.833333
972.8571428571428,0.55,19541.666662
3244.333333333333,0.5666666666666667,12920.000004
7428.0,0.5666666666666667,7916.2499997
8087.25,0.5666666666666667,1455.0
12239.0,0.5666666666666667,701.25
12949.2,0.5666666666666667,2018.75
990.4615384615386,0.55,17436.25
5135.5,0.5666666666666667,6036.6666664
1348.8461538461538,0.5666666666666667,16222.916670999999
1126.5384615384617,0.5666666666666667,17712.5
2339.6363636363635,0.5666666666666667,12837.916663
2534.0,0.55,12155.0
2307.818181818182,0.5666666666666667,11238.333337
4104.0,0.55,8025.0000003
3173.4545454545455,0.55,11320.833337
2694.8181818181815,0.5666666666666667,11357.5
4971.599999999999,0.55,9945.833333
1995.3333333333333,0.5333333333333333,13869.999996
2121.777777777778,0.5333333333333333,7383.7500003
5277.666666666666,0.5666666666666667,8381.25
2874.727272727273,0.55,11440.0
5393.333333333333,0.55,8415.0
4195.2,0.5666666666666667,9595.833333
2554.333333333333,0.5666666666666667,14660.000004
2547.625,0.5333333333333333,6843.3333336
2934.142857142857,0.5333333333333333,5667.0833331
629.0,0.5333333333333333,16564.166671
1355.9,0.5333333333333333,10066.666669999999
5861.7,0.5666666666666667,9104.166667
7774.75,0.5333333333333333,1710.0
630.2666666666667,0.5333333333333333,21150.0
-1207.5555555555554,0.55,32017.5
2408.0,0.55,12246.666663
0.0,0.5,5450.0
1470.3846153846155,0.5666666666666667,17268.333329
5152.6,0.5333333333333333,2939.5833334999998
2491.142857142857,0.5666666666666667,16998.333338
523.1538461538462,0.5333333333333333,17582.5
-584.0625,0.5333333333333333,25920.0
2835.25,0.5333333333333333,14685.0
3981.555555555555,0.5666666666666667,7200.0
3144.0,0.5333333333333333,10679.166669999999
3265.2000000000003,0.5333333333333333,9841.666667
4747.5,0.5666666666666667,3450.0
2353.222222222222,0.5333333333333333,7721.2500003
1959.0,0.5333333333333333,13944.999996
0.0,0.5,5383.3333336
1203.8461538461538,0.5666666666666667,17376.666671
5588.0,0.5666666666666667,9420.833333
0.0,0.5,13209.999996
4223.099999999999,0.5666666666666667,9066.666667
-345.6,0.5666666666666667,21418.750004999998
3122.25,0.5333333333333333,5476.6666664
2699.5,0.55,14430.0
5877.0,0.5666666666666667,8568.749999700001
8850.555555555557,0.5666666666666667,8516.25
0.0,0.5,7796.25
1453.0714285714284,0.55,19057.5
2441.538461538462,0.55,15442.916670999999
832.2857142857142,0.5333333333333333,17908.333338
3338.5714285714284,0.5333333333333333,5547.5
1089.2307692307693,0.5333333333333333,17138.333329
8494.5,0.5333333333333333,1486.6666668
6682.200000000001,0.5333333333333333,2120.8333335
